Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Petrenko, Brigitta",Fr,S,6-0,116,,116,30,,69,14,217,0.253,1258.0,67.0,62.0,241.0,,6.0,39.0,6.0,161.5,41.0,0
18,"Perugini, Lina",Fr,DS,5-7,115,,115,30,,4,1,32,0.094,83.0,8.0,37.0,427.0,36.0,,,,12.0,,0
4,"Manning, Kyla",Jr,OH,6-0,111,,111,30,,337,109,808,0.282,15.0,34.0,36.0,180.0,23.0,17.0,23.0,5.0,399.5,,0
13,"Nemeth, Anett",So,OPP,6-1,105,,105,27,,515,147,1049,0.35100000000000003,25.0,39.0,54.0,208.0,,9.0,72.0,5.0,599.0,1.0,0
14,"Nance, Christina",So,MB,6-3,104,,104,28,,95,24,227,0.313,,1.0,1.0,9.0,,12.0,99.0,7.0,157.5,1.0,0
1,"Levanova, Mariia",Sr,OH,6-0,100,,100,29,,240,79,623,0.258,18.0,20.0,25.0,145.0,23.0,4.0,24.0,7.0,276.0,,0
8,"Sinnige, Ilse",Fr,MH,6-4,96,,96,26,,69,21,172,0.27899999999999997,4.0,19.0,43.0,42.0,,17.0,49.0,7.0,129.5,1.0,0
2,"Beck, Haylie",Jr,DS,5-7,82,,82,29,,0,0,4,0.0,6.0,14.0,16.0,34.0,1.0,,,,14.0,,0
3,"Bozdeva, Ani",Jr,OH,6-2,74,,74,24,,162,59,455,0.226,12.0,10.0,31.0,84.0,27.0,12.0,14.0,7.0,191.0,1.0,0
17,"Prolic, Jelena",Fr,OH,6-0,73,,73,28,,19,8,59,0.18600000000000003,5.0,13.0,19.0,41.0,7.0,1.0,6.0,2.0,36.0,1.0,0
15,"Emerson, Hannah",Jr,MB,6-2,40,,40,15,,18,9,49,0.184,1.0,3.0,3.0,2.0,,9.0,24.0,3.0,41.5,,0
5,"Parker, Corinne",Fr,S,6-2,7,,7,5,,2,1,6,0.16699999999999998,4.0,,,1.0,,,1.0,,2.0,,0
9,"Karadan, Buse",Jr,OH,6-1,7,,7,3,,0,0,1,0.0,,2.0,1.0,,,,1.0,,2.5,,0
6,"Fowler, Zarah",Fr,DS,5-4,1,,1,2,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,5,3,,0,0,0,,,,,,27.0,,,,,,0
-,Totals,-,-,-,-,-,116,25,,1536,473,3719,0.28600000000000003,1431.0,231.0,329.0,1422.0,145.0,87.0,352.0,49.0,1872.0,46.0,25
-,Opponent Totals,-,-,-,-,-,116,25,,1339,618,3706,0.195,1230.0,144.0,224.0,1423.0,232.0,43.0,314.0,51.0,1544.0,48.0,25
