Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Hegerle, Kalli",So,S,6-0,112,,112.0,29,,175,87,559,0.157,549.0,19.0,30.0,206.0,2.0,6.0,55.0,20.0,227.5,10.0,4
9,"Halverson, Emily",Jr,MH,6-3,112,,112.0,29,,209,55,487,0.316,8.0,6.0,11.0,51.0,2.0,13.0,60.0,13.0,258.0,,0
13,"Bachmeier, Alexis",Jr,OH,5-9,111,,111.0,29,,304,177,969,0.131,25.0,21.0,22.0,308.0,38.0,4.0,33.0,8.0,345.5,1.0,0
8,"Lien, Bella",Jr,MH,6-2,111,,111.0,29,,129,48,374,0.217,7.0,12.0,9.0,63.0,1.0,17.0,85.0,10.0,200.5,2.0,0
14,"Johnson, Kelley",Fr,S,5-10,110,,110.0,29,,5,1,35,0.114,537.0,12.0,22.0,259.0,2.0,,1.0,3.0,17.5,9.0,0
2,"Mauch, Allie",Jr,OH,6-1,108,,108.0,29,,214,100,597,0.191,1.0,,1.0,51.0,1.0,7.0,33.0,10.0,237.5,2.0,0
12,"Hanger, Kaylee",So,L/DS,5-8,108,,108.0,29,,4,4,29,0.0,122.0,24.0,18.0,368.0,25.0,,,,28.0,1.0,0
7,"Klos, Abbi",Sr,DS,5-6,101,,101.0,29,,3,1,12,0.16699999999999998,27.0,9.0,8.0,238.0,22.0,,,,12.0,,0
3,"Tanchin, Syra",Fr,OH,6-1,81,,81.0,23,,230,137,618,0.15,6.0,12.0,10.0,88.0,19.0,2.0,16.0,3.0,252.0,2.0,0
5,"Schmoll, Ava",Fr,L/DS,5-8,64,,64.0,23,,0,1,5,-0.2,13.0,5.0,9.0,74.0,8.0,,,,5.0,,0
4,"Murphy, Ally",So,OH,5-11,37,,37.0,18,,56,31,170,0.147,,1.0,1.0,11.0,4.0,1.0,7.0,1.0,61.5,,0
1,"Tidd, Kirstin",So,MH,6-1,32,,32.0,17,,26,16,72,0.139,,,,2.0,,2.0,6.0,1.0,31.0,,0
10,"Steffen, Maggie",So,OH,5-10,30,,30.0,14,,29,17,112,0.107,3.0,3.0,6.0,28.0,2.0,,1.0,1.0,32.5,,0
-,TEAM,-,-,-,-,-,,0,,0,0,0,,,,,,22.0,,,,,,0
-,Totals,-,-,-,-,-,112.0,26,,1384,675,4039,0.17600000000000002,1298.0,124.0,147.0,1747.0,148.0,52.0,297.0,70.0,1615.5,27.0,26
-,Opponent Totals,-,-,-,-,-,112.0,26,,1445,579,3992,0.217,1357.0,148.0,221.0,1671.0,124.0,43.0,340.0,57.0,1683.0,35.0,26
