Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Cergol, Mia",Fr,S,5-10,113,,113,32,,33,10,92,0.25,463.0,23.0,35.0,198.0,,,,,56.0,29.0,0
9,"Motu'apuaka, Alisi",Jr,S,5-5,113,,113,32,,39,8,132,0.235,618.0,26.0,54.0,222.0,,,,2.0,65.0,8.0,0
2,"Kennedy, Caroline",So,OH,5-10,111,,111,32,,296,104,680,0.282,6.0,,1.0,42.0,,4.0,54.0,14.0,327.0,1.0,0
20,"James, Riley",Fr,OH,5-10,104,,104,31,,281,153,866,0.14800000000000002,17.0,38.0,25.0,303.0,22.0,3.0,22.0,2.0,333.0,1.0,0
12,"Ward, Erika",Jr,L,5-1,103,,103,31,,1,2,19,-0.053,121.0,25.0,26.0,379.0,15.0,,,,26.0,1.0,0
3,"McGovern, Emma",Fr,OH,5-10,101,,101,31,,230,149,738,0.11,13.0,17.0,23.0,216.0,27.0,1.0,34.0,2.0,265.0,,0
19,"O'Brien, Haley",So,MB,6-1,97,,97,31,,149,70,352,0.22399999999999998,4.0,,,12.0,,8.0,77.0,3.0,195.5,,0
10,"Knight, Jenna",So,S,6-0,84,,84,30,,130,62,381,0.17800000000000002,18.0,,,28.0,,1.0,34.0,1.0,148.0,1.0,0
4,"Rae, Abby",Fr,L,5-6,78,,78,28,,2,1,14,0.071,23.0,21.0,13.0,92.0,9.0,,,,23.0,,0
8,"Kim, Nikki",Sr,L/DS,5-5,74,,74,28,,0,0,2,0.0,9.0,8.0,4.0,27.0,,,,,8.0,,0
1,"Ryan, Maggie",Fr,MB,6-1,70,,70,26,,76,49,229,0.11800000000000001,4.0,,,12.0,,,39.0,4.0,95.5,,0
17,"Wright, Alysa",Fr,MB,6-2,61,,61,22,,80,40,211,0.19,1.0,2.0,3.0,8.0,1.0,7.0,46.0,2.0,111.5,,0
18,"Gorski, Sydney",Jr,MB,6-1,44,,44,17,,61,24,155,0.239,5.0,3.0,8.0,11.0,,3.0,25.0,5.0,79.5,,0
7,"Popernik, Maya",So,OH,5-9,32,,32,16,,52,36,174,0.092,3.0,5.0,8.0,63.0,13.0,1.0,5.0,,60.5,,0
5,"Bruny, Brianna",Sr,MB,5-9,13,,13,5,,5,5,30,0.0,1.0,,,3.0,,,6.0,1.0,8.0,,0
15,"Wild, Mackenzie",Jr,RS,6-0,2,,2,2,,2,3,10,-0.1,,,,,,1.0,2.0,,4.0,,0
-,TEAM,-,-,-,-,-,12,6,,0,0,0,,,,1.0,,18.0,,,,,,0
-,Totals,-,-,-,-,-,113,10,,1442,718,4097,0.177,1306.0,170.0,201.0,1617.0,107.0,29.0,344.0,36.0,1690.0,41.0,10
-,Opponent Totals,-,-,-,-,-,113,10,,1293,547,3742,0.19899999999999998,1206.0,108.0,201.0,1607.0,170.0,54.0,377.0,60.0,1480.5,35.0,10
