Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Eaton, Tara",Sr,DS,5-4,96,,96,28,,0,1,8,-0.125,41.0,9.0,11.0,171.0,10.0,,,,9.0,,0
16,"Bachawati, Victoria",Jr,L/DS,5-2,96,,96,28,,0,0,1,0.0,29.0,8.0,11.0,164.0,7.0,,,,8.0,,0
9,"Bath, Renata",So,L/DS,5-8,90,,90,28,,0,0,7,0.0,61.0,17.0,28.0,260.0,23.0,,1.0,,17.0,,0
8,"Osuji, Amarachi",Fr,OH,5-10,90,,90,28,,277,154,818,0.15,5.0,20.0,36.0,159.0,23.0,3.0,19.0,3.0,309.5,,0
14,"Scarlett, Isabella",Fr,MB,6-1,88,,88,26,,153,63,384,0.23399999999999999,7.0,2.0,12.0,26.0,1.0,4.0,54.0,5.0,186.0,2.0,0
1,"Dittmann, Ashley",Fr,OH,6-1,81,,81,26,,197,107,636,0.142,13.0,14.0,38.0,131.0,15.0,2.0,15.0,,220.5,,0
17,"Lowry, Kathleen",Jr,MH,6-1,80,,80,25,,121,33,303,0.29,7.0,3.0,12.0,29.0,2.0,8.0,46.0,3.0,155.0,1.0,0
29,"Kline, Morgan",Sr,S,5-10,76,,76,26,,69,23,163,0.282,618.0,5.0,36.0,196.0,1.0,1.0,23.0,2.0,86.0,6.0,0
10,"Fresenius, Ayla",Jr,OH,6-0,74,,74,23,,180,114,579,0.114,16.0,9.0,32.0,162.0,26.0,3.0,14.0,3.0,199.0,,0
21,"Vanlandingham, Alexis",Jr,OPP,6-1,72,,72,24,,144,62,399,0.20600000000000002,2.0,,1.0,35.0,,,22.0,4.0,155.0,,0
2,"Dade, Dejah",So,S,5-10,54,,54,24,,10,5,55,0.091,340.0,9.0,15.0,83.0,,,25.0,3.0,30.5,9.0,0
3,"Howell, Arynn",Jr,L/DS,5-5,35,,35,17,,0,0,0,,,,7.0,4.0,,,,,,,0
7,"Vargas-Deason, Mylei",Fr,OH,5-9,27,,27,17,,22,13,97,0.09300000000000001,1.0,3.0,9.0,17.0,2.0,2.0,1.0,,27.5,,0
5,"Ushakova, Yuliya",Sr,MB,6-1,27,,27,14,,65,10,141,0.39,7.0,6.0,5.0,13.0,,2.0,14.0,2.0,80.0,,0
12,"Taitt, Kayla",Fr,MB,5-11,17,,17,9,,11,7,33,0.121,,1.0,1.0,1.0,,4.0,9.0,,19.5,,0
15,"Kimbrough, Ayanna",Fr,OPP,6-2,15,,15,11,,12,12,47,0.0,1.0,,,5.0,,1.0,4.0,3.0,15.0,,0
6,"Blakeman, Jessica",Jr,OH,5-9,10,,10,7,,2,3,13,-0.077,,,1.0,6.0,,,,,2.0,,0
-,TEAM,-,-,-,-,-,4,2,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,101,25,,1263,615,3684,0.17600000000000002,1148.0,106.0,255.0,1462.0,127.0,30.0,247.0,28.0,1307.5,18.0,25
-,Opponent Totals,-,-,-,-,-,101,25,,1316,470,3492,0.242,1209.0,126.0,192.0,1515.0,106.0,39.0,362.0,38.0,1496.0,22.0,25
