Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Carter, Myleah",Fr,L/DS,5-5,86,,86,25.0,,1,0,16,0.062,53.0,10.0,43.0,288.0,95.0,,,,11.0,3.0,
10,"Bolozan, Bojana",Sr,MB,6-3,85,,85,25.0,,129,51,374,0.209,5.0,17.0,21.0,38.0,1.0,11.0,72.0,14.0,193.0,,
15,"Ezeagwu, Jannel",Jr,MB,5-11,84,,84,25.0,,96,37,262,0.225,1.0,,,11.0,1.0,7.0,40.0,2.0,123.0,1.0,
8,"Carrizosa, Julisa",Jr,OH,5-9,84,,84,25.0,,107,96,523,0.021,14.0,15.0,29.0,218.0,41.0,2.0,23.0,1.0,135.5,1.0,
11,"Aquino, Jill",Sr,S,5-8,82,,82,24.0,,10,11,39,-0.026000000000000002,305.0,17.0,19.0,94.0,,,2.0,2.0,28.0,31.0,
1,"Rupertova, Anna",Sr,OH,5-10,82,,82,25.0,,157,73,482,0.174,6.0,4.0,5.0,93.0,20.0,,16.0,,169.0,,
14,"Johnson, Makenzy",So,S,5-8,75,,75,23.0,,20,14,67,0.09,198.0,20.0,33.0,112.0,15.0,,2.0,,41.0,10.0,
3,"McKnight, Halley",Sr,DS,5-6,72,,72,22.0,,61,44,266,0.064,135.0,26.0,49.0,152.0,17.0,1.0,8.0,,92.0,6.0,
4,"Griffin, Quiana",Jr,OPP,5-10,59,,59,21.0,,73,40,219,0.151,3.0,,2.0,16.0,,,13.0,4.0,79.5,1.0,
19,"Young, Breona",So,MB,5-10,34,,34,16.0,,18,25,86,-0.081,,,1.0,7.0,,,17.0,1.0,26.5,,
13,"Eichelberger, Taylor",Jr,OPP,5-10,33,,33,10.0,,46,26,146,0.13699999999999998,,,1.0,17.0,1.0,1.0,13.0,4.0,53.5,,
16,"Burrell, Daiysa",Sr,OPP,5-9,33,,33,12.0,,25,11,84,0.16699999999999998,1.0,,,7.0,1.0,,8.0,1.0,29.0,,
9,"Radford, Jessica",Sr,MB,5-9,27,,27,9.0,,22,7,58,0.259,,,,7.0,,,14.0,1.0,29.0,,
6,"Craig, Jazmine",Jr,OH,5-9,26,,26,12.0,,18,10,47,0.17,3.0,1.0,2.0,13.0,2.0,,4.0,,21.0,,
2,"Walden, Kyra",So,OH,5-9,15,,15,13.0,,4,11,30,-0.233,,,,5.0,,1.0,4.0,1.0,7.0,,
17,"Jones, Siera",Fr,L/DS,5-6,4,,4,2.0,,0,0,0,,,,,,,,,,,,
21,"Hooker, Destine",Sr,DS,5-7,3,,3,2.0,,0,0,0,,,1.0,,,,,,,1.0,,
7,"Patterson, Ashley",Sr,OH,5-8,3,,3,1.0,,0,0,1,0.0,1.0,1.0,3.0,2.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,18,9.0,,0,0,0,,,,,,14.0,,,,,,
-,Totals,-,-,-,-,-,86,,,787,456,2700,0.12300000000000001,725.0,112.0,208.0,1080.0,208.0,23.0,236.0,31.0,1040.0,53.0,
-,Opponent Totals,-,-,-,-,-,86,,,1055,426,2755,0.228,978.0,208.0,209.0,1316.0,112.0,34.0,185.0,40.0,1389.5,34.0,
