Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Morris, Travel",Fr,MB,6-3,,,,0,,0,0,0,,,,,,,,,,,,0
2,"Palmbush, Kyra",Fr,MB,6-2,124,,124.0,31,,239,47,559,0.34299999999999997,7.0,16.0,34.0,47.0,1.0,7.0,135.0,8.0,329.5,2.0,0
12,"Lacey, Alaina",Fr,L,5-7,124,,124.0,31,,3,5,33,-0.061,26.0,22.0,31.0,291.0,30.0,1.0,,,26.0,,0
1,"Hopen, Delaney",Sr,OH,5-7,124,,124.0,31,,4,2,28,0.071,63.0,14.0,26.0,482.0,28.0,,,,18.0,,0
15,"Ball, Nicole",So,MB,6-3,124,,124.0,31,,249,67,561,0.324,3.0,2.0,1.0,24.0,,31.0,106.0,8.0,335.0,,0
17,"Warren, Kennedy",So,MB,6-0,122,,122.0,31,,377,133,1022,0.239,4.0,2.0,3.0,75.0,15.0,18.0,61.0,3.0,427.5,1.0,0
9,"Rupiper, Paige",Sr,OH,5-10,120,,120.0,31,,199,94,722,0.145,8.0,28.0,52.0,192.0,9.0,4.0,88.0,9.0,274.5,2.0,0
3,"Owen, Becca",So,DS,5-5,118,,118.0,31,,1,0,17,0.059000000000000004,17.0,18.0,16.0,292.0,43.0,,,,19.0,,0
16,"Housley, Avery",Jr,OH,6-0,100,,100.0,28,,254,123,788,0.166,3.0,,1.0,69.0,9.0,9.0,34.0,6.0,280.0,,0
18,"Swayze, Sam",So,DS,5-7,98,,98.0,30,,0,1,4,-0.25,15.0,12.0,11.0,100.0,8.0,,,,12.0,1.0,0
4,"Janzen, Donnèe",So,S,5-11,85,,85.0,26,,14,4,59,0.16899999999999998,784.0,12.0,22.0,143.0,,4.0,26.0,2.0,42.5,16.0,0
5,"Pelton, Hailey",Fr,S,6-0,65,,65.0,22,,31,7,109,0.22,389.0,6.0,12.0,79.0,,3.0,26.0,,53.0,23.0,0
7,"Smith, Emily",So,OH,6-1,39,,39.0,16,,84,35,281,0.174,1.0,,1.0,20.0,2.0,1.0,5.0,1.0,87.5,,0
10,"Munday, Allison",So,OH,6-0,23,,23.0,12,,17,9,58,0.138,,,,9.0,,,6.0,1.0,20.0,,0
13,"Mills, Rachel",So,OH,6-1,12,,12.0,5,,11,4,35,0.2,,,,8.0,,2.0,2.0,1.0,13.5,1.0,0
14,"Ely, Peyten",Fr,S,5-8,4,,4.0,1,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,8.0,4,,0,0,0,,,,,,38.0,,,,,,0
-,Totals,-,-,-,-,-,124.0,21,,1483,531,4279,0.222,1351.0,133.0,211.0,1836.0,183.0,81.0,490.0,41.0,1720.0,46.0,21
-,Opponent Totals,-,-,-,-,-,124.0,21,,1698,679,4571,0.223,1571.0,183.0,287.0,1915.0,132.0,89.0,255.0,46.0,1855.5,22.0,21
