Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Doll, Morgan",Fr,OH,5-8,110,,110,30,,3,1,14,0.14300000000000002,84.0,32.0,34.0,414.0,38.0,,,,35.0,1.0,0
15,"Nicolini, Manuela",Sr,S,5-9,108,,108,30,,44,15,150,0.193,1178.0,43.0,25.0,317.0,1.0,4.0,72.0,13.0,127.0,21.0,1
14,"Butts, Kaylie",Jr,MB,6-1,106,,106,29,,246,79,538,0.31,4.0,,1.0,22.0,,16.0,94.0,15.0,309.0,1.0,0
8,"Battles, Joelle",Fr,RS,6-0,105,,105,29,,308,132,704,0.25,1.0,,1.0,59.0,,4.0,40.0,8.0,332.0,1.0,0
4,"Albertson, Luci",Jr,MB,6-0,103,,103,29,,189,56,398,0.33399999999999996,7.0,14.0,18.0,50.0,1.0,10.0,82.0,12.0,254.0,,0
12,"Kallen, Julia",So,OH,6-0,100,,100,30,,109,61,369,0.13,15.0,15.0,17.0,214.0,25.0,3.0,8.0,2.0,131.0,,0
10,"Radulovic, Sonja",Sr,OH,5-10,97,,97,29,,81,49,308,0.10400000000000001,7.0,24.0,24.0,200.0,23.0,,8.0,4.0,109.0,,0
11,"Seeger, Laura",So,OH,6-1,95,,95,28,,274,144,770,0.16899999999999998,6.0,2.0,5.0,39.0,2.0,4.0,40.0,16.0,300.0,1.0,0
6,"Calandro, Jamie",Sr,DS,5-7,82,,82,25,,0,0,1,0.0,20.0,31.0,29.0,199.0,24.0,,,,31.0,1.0,0
13,"Garcia, Mayda",Sr,OH,5-9,79,,79,23,,211,77,653,0.205,16.0,14.0,18.0,235.0,21.0,1.0,15.0,10.0,233.5,,0
3,"Jerdonek, Maddy",Fr,S,5-5,66,,66,29,,1,0,1,1.0,11.0,17.0,9.0,43.0,2.0,,,,18.0,,0
17,"Jones, Nya",Fr,MB,6-0,17,,17,7,,7,3,22,0.182,1.0,,,4.0,,1.0,11.0,2.0,13.5,,0
25,"Rich, Alexis",So,S,5-8,10,,10,7,,2,0,3,0.667,39.0,,1.0,8.0,,,1.0,,2.5,2.0,0
1,"Christie, Kaylee",Fr,MB,6-0,2,,2,2,,0,1,4,-0.25,,,,,,1.0,1.0,,1.5,,0
-,TEAM,-,-,-,-,-,9,9,,0,0,0,,,,,,15.0,,,,,,0
-,Totals,-,-,-,-,-,110,9,,1475,618,3935,0.218,1389.0,192.0,182.0,1804.0,152.0,44.0,372.0,82.0,1779.0,28.0,9
-,Opponent Totals,-,-,-,-,-,110,9,,1186,580,3832,0.158,1117.0,152.0,211.0,1605.0,191.0,35.0,330.0,75.0,1424.0,24.0,9
