Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Cleveland, Grace",So,OH,6-3,122,,122,32,,393,123,1005,0.26899999999999996,7.0,43.0,34.0,140.0,2.0,5.0,127.0,11.0,504.5,1.0,0
10,"Hornung, Marissa",So,DS,5-7,122,,122,32,,4,0,14,0.28600000000000003,55.0,22.0,30.0,477.0,21.0,,1.0,,26.5,2.0,0
19,"Otec, Jena",Jr,DS,5-10,122,,122,32,,2,4,18,-0.111,52.0,50.0,41.0,424.0,34.0,,,,52.0,,0
2,"Bush, Hayley",So,S,5-10,122,,122,32,,71,20,218,0.23399999999999999,1307.0,14.0,18.0,251.0,1.0,,45.0,4.0,107.5,15.0,0
17,"Mohler, Blake",Sr,MB,6-2,115,,115,31,,248,85,490,0.33299999999999996,3.0,2.0,9.0,43.0,1.0,22.0,117.0,11.0,330.5,1.0,0
4,"Newton, Caitlyn",Jr,OH,6-1,114,,114,30,,446,180,1224,0.217,17.0,41.0,43.0,165.0,22.0,15.0,57.0,6.0,530.5,2.0,0
11,"Terwilliger, Emma",So,DS,5-5,114,,114,32,,0,0,0,,7.0,10.0,24.0,40.0,,,,,10.0,,0
8,"Schermerhorn, Maddie",Fr,DS,5-10,101,,101,30,,0,0,7,0.0,14.0,1.0,1.0,86.0,14.0,,,,1.0,,0
9,"Cuttino, Shavona",Sr,MB,6-2,96,,96,30,,136,45,313,0.29100000000000004,3.0,,,18.0,1.0,3.0,116.0,13.0,197.0,,0
12,"Ellis, Emma",Fr,OH,6-2,77,,77,26,,139,67,380,0.18899999999999997,,,,27.0,1.0,6.0,28.0,3.0,159.0,,0
18,"Johnson, Jael",So,MB,6-2,53,,53,21,,59,15,117,0.376,1.0,1.0,2.0,6.0,1.0,2.0,42.0,4.0,83.0,2.0,0
5,"Chinn, Maddy",Fr,OH,6-3,42,,42,17,,51,23,147,0.19,,,,17.0,,6.0,16.0,3.0,65.0,1.0,0
16,"Koch, Madeline",Fr,OH,6-2,33,,33,14,,36,33,107,0.027999999999999997,1.0,,1.0,10.0,1.0,3.0,12.0,2.0,45.0,1.0,0
1,"Torrance, Ava",Fr,DS,5-2,8,,8,7,,0,0,0,,,,,4.0,,,,,,,0
15,"Chen, Joy",So,S,5-10,7,,7,4,,0,0,1,0.0,6.0,,1.0,1.0,,,,,,,0
-,TEAM,-,-,-,-,-,6,4,,0,0,0,,,,,,14.0,,,,,,0
-,Totals,-,-,-,-,-,122,21,,1585,595,4041,0.245,1473.0,184.0,204.0,1709.0,113.0,62.0,561.0,57.0,1985.5,25.0,21
-,Opponent Totals,-,-,-,-,-,122,21,,1521,711,4295,0.18899999999999997,1413.0,113.0,234.0,1591.0,185.0,62.0,312.0,28.0,1762.0,27.0,21
