Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Strefling, Franki",Jr,OH,5-10,106,,106,28,,347,119,1037,0.22,21.0,11.0,13.0,393.0,31.0,2.0,32.0,,376.0,3.0,0
8,"Taylor, Riley",Sr,S,5-11,106,,106,28,,57,13,142,0.31,937.0,16.0,25.0,263.0,,4.0,18.0,2.0,85.5,21.0,0
6,"Schomer, Camille",Sr,L/DS,5-5,106,,106,28,,2,1,12,0.083,102.0,17.0,27.0,463.0,28.0,,,,19.0,,0
13,"Haut, Cassie",Sr,RS,6-2,106,,106,28,,357,114,804,0.302,9.0,17.0,11.0,78.0,,17.0,77.0,2.0,429.5,,0
10,"Fisher, Julia",So,MB,6-2,89,,89,27,,166,70,479,0.2,6.0,,,36.0,,8.0,48.0,4.0,198.0,,0
5,"Garis, Mackenzie",So,L/DS,5-7,74,,74,25,,2,1,4,0.25,41.0,17.0,15.0,166.0,2.0,,,,19.0,1.0,0
16,"Chase, Raeven",So,MB,6-3,68,,68,22,,108,32,220,0.345,1.0,,,4.0,2.0,10.0,59.0,2.0,146.5,,0
7,"Jansky, Alayna",Fr,OH,6-0,61,,61,19,,117,75,426,0.099,10.0,8.0,17.0,154.0,15.0,1.0,14.0,1.0,133.0,,0
2,"Houston, April",Jr,MB,5-11,57,,57,18,,84,50,254,0.134,8.0,,7.0,13.0,1.0,2.0,46.0,3.0,108.5,,0
12,"Stilwell, Kamryn",Fr,L/DS,5-2,54,,54,20,,1,0,1,1.0,4.0,3.0,4.0,74.0,11.0,,,,4.0,,0
15,"Hamby, Ariel",Sr,RS,6-2,54,,54,19,,58,31,197,0.13699999999999998,,,,16.0,,1.0,32.0,,75.0,1.0,0
3,"Basham, Samantha",Fr,OH,6-1,50,,50,23,,62,42,233,0.086,6.0,6.0,7.0,33.0,12.0,,19.0,,77.0,,0
14,"Otto, Jayden",Fr,S,5-11,43,,43,15,,3,1,13,0.154,177.0,4.0,12.0,64.0,,,,,7.0,3.0,0
9,"Fausze, Heidi",So,OH,5-11,28,,28,11,,46,20,170,0.153,1.0,3.0,4.0,48.0,5.0,,4.0,,51.0,,0
4,"Spalt, Carissa",Jr,OH,6-0,5,,5,3,,10,1,17,0.529,1.0,,,2.0,,,,,10.0,,0
11,"Kearney, Abbey",So,MB,6-2,3,,3,5,,1,0,4,0.25,,,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,6,3,,0,0,0,,,,,,37.0,,,,,,0
-,Totals,-,-,-,-,-,106,23,,1421,570,4013,0.212,1324.0,102.0,142.0,1807.0,144.0,45.0,349.0,14.0,1631.5,29.0,23
-,Opponent Totals,-,-,-,-,-,106,23,,1428,549,4088,0.215,1324.0,144.0,175.0,1763.0,103.0,52.0,338.0,14.0,1658.0,21.0,23
