Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
19,"Ballenger, Megan",Sr,MB,6-1,107,,107,31,,222,73,503,0.29600000000000004,14.0,3.0,16.0,40.0,,11.0,93.0,16.0,282.5,,0
2,"Witt, Brittany",Sr,L/DS,5-8,107,,107,31,,1,1,6,0.0,103.0,30.0,52.0,545.0,22.0,,,,31.0,,0
18,"Cole, Madelyn",Sr,S,5-10,107,,107,31,,84,19,215,0.302,1177.0,42.0,59.0,281.0,,4.0,65.0,12.0,162.5,12.0,0
21,"Hickman, Naomi",Jr,MB,6-4,107,,107,31,,197,61,464,0.293,2.0,8.0,13.0,28.0,,11.0,90.0,6.0,261.0,1.0,0
7,"Zimmerman, Jaela",So,OH,6-2,107,,107,31,,335,134,942,0.213,41.0,29.0,18.0,251.0,34.0,6.0,36.0,5.0,388.0,,0
6,"Davis, Keeley",Fr,OH,6-0,107,,107,31,,358,149,954,0.21899999999999997,7.0,33.0,45.0,147.0,10.0,6.0,38.0,5.0,416.0,1.0,0
4,"Nelson, Grace",Jr,DS,5-9,104,,104,31,,1,0,4,0.25,17.0,,6.0,151.0,18.0,,,,1.0,,0
16,"Bressman, Emily",Fr,DS,5-10,83,,83,25,,15,11,52,0.077,11.0,,1.0,109.0,18.0,,,,15.0,,0
8,"Kostelac, Erica",Jr,OH,6-2,80,,80,24,,229,84,556,0.261,5.0,31.0,30.0,68.0,3.0,5.0,27.0,18.0,278.5,,0
17,"Krause, Makenna",Fr,DS,5-6,42,,42,19,,0,1,2,-0.5,2.0,6.0,10.0,14.0,1.0,,,,6.0,,0
3,"Van Eekeren, Ally",Fr,S,6-0,38,,38,21,,5,0,5,1.0,15.0,2.0,6.0,7.0,,,,,7.0,,0
11,"Welty, Annika",So,MB,6-3,27,,27,9,,43,22,121,0.174,1.0,1.0,11.0,18.0,,,19.0,2.0,53.5,,0
9,"Schmitt, Kiana",Fr,MB,6-3,18,,18,15,,10,1,22,0.409,1.0,,,,,,2.0,2.0,11.0,,0
-,TEAM,-,-,-,-,-,11,7,,0,0,0,,,,,,6.0,,,,,,0
-,Totals,-,-,-,-,-,107,7,,1500,556,3846,0.245,1396.0,185.0,267.0,1659.0,115.0,43.0,370.0,66.0,1913.0,14.0,7
-,Opponent Totals,-,-,-,-,-,107,7,,1158,592,3702,0.153,1093.0,115.0,202.0,1522.0,185.0,32.0,346.0,66.0,1478.0,29.0,7
