Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Venuto, Taylor",Fr,MH,6-1,124,,124,32,,310,75,697,0.337,5.0,,1.0,44.0,,19.0,107.0,6.0,382.5,2.0,0
5,"Barnes, Addie",Fr,OH,5-11,124,,124,32,,371,195,1058,0.166,20.0,49.0,50.0,356.0,23.0,4.0,34.0,4.0,441.0,1.0,0
4,"Kocken, Heather",Sr,MB,6-1,124,,124,32,,303,106,745,0.264,4.0,,,52.0,2.0,16.0,86.0,13.0,362.0,2.0,0
12,"Wolf, Delilah",Sr,S,6-2,122,,122,32,,75,16,206,0.28600000000000003,656.0,1.0,10.0,91.0,,14.0,52.0,11.0,116.0,7.0,0
21,"Moser, Maddy",Sr,L/DS,5-6,120,,120,31,,2,1,11,0.091,107.0,32.0,26.0,612.0,51.0,,,,34.0,2.0,0
14,"Spieker, Quinn",Sr,OH,6-3,119,,119,31,,255,126,819,0.158,33.0,39.0,39.0,305.0,38.0,,31.0,5.0,309.5,1.0,0
3,"Van Grinsven, Elle",Jr,MB,6-1,115,,115,31,,213,90,603,0.204,10.0,14.0,14.0,62.0,1.0,25.0,95.0,10.0,299.5,1.0,0
13,"Murczek, Sarah",Fr,OH,5-9,114,,114,30,,80,47,277,0.11900000000000001,9.0,33.0,40.0,158.0,21.0,1.0,6.0,1.0,117.0,,0
6,"Mather, Katie",Fr,S,5-9,107,,107,30,,18,5,45,0.289,677.0,17.0,16.0,193.0,,,3.0,3.0,36.0,15.0,0
1,"Kraus, Kayla",Fr,L/DS,5-6,75,,75,22,,0,0,0,,20.0,11.0,11.0,136.0,9.0,,,,11.0,2.0,0
8,"Watson, Allison",Sr,OH,6-0,13,,13,9,,0,0,0,,,,1.0,6.0,2.0,,,,,,0
10,"Whittingham, Olivia",Sr,OH,5-11,13,,13,9,,7,4,17,0.17600000000000002,,,3.0,4.0,1.0,,,,7.0,,0
7,"Cushen, Amanda",Sr,OH,5-11,10,,10,9,,7,5,23,0.087,1.0,,,2.0,,,1.0,,7.5,,0
2,"Kaufman, Paige",Fr,L/DS,5-5,10,,10,7,,0,0,2,0.0,,,3.0,7.0,,,,,,,0
11,"Bell, Kasey",Fr,OH,5-11,3,,3,3,,4,0,4,1.0,,,,,,,,,4.0,,0
16,"Alden, Lexi",Jr,OH,6-2,1,,1,2,,0,0,0,,,,,,,,,,,,0
17,"Fluent, Anna",,,5-9,1,,1,2,,0,0,0,,1.0,,,,,,,,,,0
-,TEAM,-,-,-,-,-,8,7,,0,0,0,,,,,,22.0,,,,,,0
-,Totals,-,-,-,-,-,124,14,,1645,670,4507,0.21600000000000003,1543.0,196.0,214.0,2028.0,170.0,79.0,415.0,53.0,1898.5,33.0,14
-,Opponent Totals,-,-,-,-,-,124,14,,1455,711,4537,0.16399999999999998,1375.0,170.0,204.0,1903.0,196.0,52.0,367.0,46.0,1661.5,45.0,14
