Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Conner, Camille",Jr,S,6-1,120,,120,31,,198,60,438,0.315,1187.0,26.0,38.0,222.0,,3.0,49.0,10.0,251.5,9.0,1
9,"Hans, Hollann",Sr,OH,6-1,119,,119,31,,534,196,1253,0.27,55.0,58.0,81.0,274.0,18.0,5.0,54.0,4.0,624.0,2.0,0
13,"Gomez, Camila",Sr,L/DS,5-2,119,,119,31,,3,2,7,0.14300000000000002,143.0,19.0,29.0,470.0,20.0,,1.0,,22.5,3.0,0
5,"Voss, Taylor",So,L/DS,5-5,118,,118,31,,2,0,2,1.0,23.0,29.0,27.0,212.0,22.0,,,,31.0,,0
7,"Davis, Lauren",Fr,OH,6-4,114,,114,31,,257,131,677,0.18600000000000003,8.0,,1.0,49.0,9.0,9.0,45.0,6.0,288.5,,0
12,"Talbert, Mallory",So,MB,6-3,111,,111,31,,205,64,487,0.29,6.0,,,18.0,1.0,6.0,85.0,9.0,253.5,,0
10,"Patterson, Makena",Jr,MB,6-3,109,,109,29,,197,58,449,0.31,13.0,18.0,21.0,43.0,1.0,16.0,136.0,11.0,299.0,3.0,0
14,"Rush, Treyaunna",Fr,OPP,6-1,108,,108,31,,173,101,438,0.16399999999999998,4.0,1.0,,36.0,,2.0,80.0,10.0,216.0,1.0,0
3,"Basham, Karly",Fr,L/DS,5-8,107,,107,31,,0,0,0,,39.0,11.0,22.0,151.0,8.0,,,,11.0,,0
11,"Fields, Allison",So,L/DS,5-7,54,,54,17,,0,1,1,-1.0,15.0,10.0,13.0,109.0,6.0,,,,10.0,,0
1,"Sanders, Samantha",Jr,OH,6-2,34,,34,15,,40,29,132,0.083,,,,9.0,1.0,,10.0,1.0,45.0,,0
16,"Sustala, Sabrina",Fr,L/DS,5-5,34,,34,11,,0,0,0,,3.0,3.0,3.0,4.0,,,,,3.0,,0
21,"Slocum, Haley",Sr,S,5-8,27,,27,11,,0,0,0,,10.0,1.0,6.0,6.0,,,,,1.0,,0
6,"Austin-Roark, London",So,MB,6-4,24,,24,10,,27,8,71,0.268,,,4.0,8.0,,1.0,14.0,,35.0,,0
22,"Davis, Morgan",Jr,MB,6-4,12,,12,8,,12,7,32,0.156,,,,,,1.0,6.0,1.0,16.0,,0
17,"Hecht, Ciera",Fr,OH,5-10,10,,10,8,,3,4,16,-0.062,,,3.0,6.0,1.0,,2.0,,4.0,,0
-,TEAM,-,-,-,-,-,10,10,,0,0,0,,,,,,11.0,,,,,,0
-,Totals,-,-,-,-,-,120,4,,1651,661,4003,0.247,1506.0,176.0,248.0,1617.0,98.0,43.0,482.0,52.0,2048.5,18.0,4
-,Opponent Totals,-,-,-,-,-,120,4,,1406,644,3945,0.193,1296.0,97.0,272.0,1426.0,177.0,61.0,387.0,41.0,1690.5,27.0,4
