Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Gasser, Haylee",Sr,MB,6-0,114,,114,32,,333,169,1096,0.15,11.0,14.0,25.0,187.0,27.0,4.0,35.0,5.0,368.5,,0.0
2,"Sottung, Elizabeth",Jr,L/DS,5-4,114,,114,32,,0,0,4,0.0,16.0,31.0,22.0,248.0,35.0,,,,31.0,,0.0
12,"Rachwal, Amanda",Jr,MB,6-2,114,,114,32,,256,78,679,0.262,2.0,15.0,13.0,65.0,,11.0,74.0,11.0,319.0,1.0,0.0
13,"Murray, Raygan",Fr,L/DS,5-5,106,,106,32,,0,2,18,-0.111,74.0,17.0,34.0,413.0,44.0,,,,17.0,2.0,0.0
10,"Cvelbar, Maggie",Sr,S,5-9,103,,103,29,,27,14,115,0.113,750.0,15.0,25.0,261.0,,2.0,13.0,13.0,50.5,14.0,0.0
17,"Wilkins, Julia",Fr,OH,6-0,99,,99,29,,208,114,695,0.135,3.0,19.0,19.0,102.0,24.0,2.0,21.0,5.0,239.5,1.0,0.0
14,"Koehler, Reece",Fr,MB,6-1,94,,94,28,,163,65,452,0.217,9.0,4.0,6.0,26.0,,4.0,35.0,8.0,188.5,1.0,0.0
15,"Turner, Emilee",So,RS,6-4,85,,85,28,,131,57,420,0.17600000000000002,3.0,,,30.0,,6.0,34.0,7.0,154.0,,0.0
1,"Dolezal, Eden",So,L,5-6,78,,78,23,,0,2,10,-0.2,17.0,11.0,6.0,171.0,25.0,,,,11.0,,0.0
18,"Salkowski, Madison",Sr,MB,6-0,66,,66,23,,66,32,202,0.168,3.0,,,22.0,2.0,4.0,19.0,5.0,79.5,,0.0
11,"Rosenberg, Grace",Fr,S,5-7,55,,55,16,,16,9,76,0.092,253.0,15.0,27.0,86.0,,,,3.0,31.0,3.0,0.0
4,"Huntley, Mackenzie",Fr,MH,6-0,29,,29,9,,20,17,89,0.034,,,,11.0,,,6.0,1.0,23.0,,0.0
8,"Hopp, Reagan",Fr,OH,5-11,20,,20,6,,38,25,147,0.08800000000000001,1.0,1.0,2.0,49.0,5.0,1.0,5.0,1.0,42.5,,
5,"Giron, Jennifer",Fr,RS,5-10,9,,9,6,,0,3,7,-0.429,1.0,,1.0,2.0,1.0,,,,,,0.0
7,"Dana, Kyleigh",Fr,OH,5-10,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,24,12,,0,0,0,,,,,,28.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,14,,1258,587,4010,0.16699999999999998,1143.0,142.0,180.0,1673.0,193.0,34.0,242.0,59.0,1555.0,22.0,14.0
-,Opponent Totals,-,-,-,-,-,114,14,,1617,549,4147,0.258,1492.0,191.0,250.0,1849.0,142.0,68.0,348.0,34.0,2050.0,31.0,14.0
