Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Patlovich, Emma",Jr,S,5-11,102,,102,27,,16,4,50,0.24,542.0,26.0,22.0,151.0,,,2.0,,43.0,8.0,0
1,"Petke, Hannah",Sr,RS,5-11,102,,102,27,,271,78,665,0.29,2.0,,2.0,38.0,1.0,7.0,85.0,1.0,320.5,,0
5,"Smith, Kennedi",Sr,OH,5-9,102,,102,27,,277,114,855,0.191,24.0,30.0,32.0,241.0,50.0,,40.0,1.0,327.0,2.0,0
11,"Welti, Logan",Sr,OH,5-10,102,,102,27,,10,10,75,0.0,18.0,32.0,37.0,249.0,21.0,1.0,,1.0,43.0,2.0,0
18,"Sullivan, Abby",So,MB,5-11,102,,102,27,,209,71,489,0.282,5.0,,,21.0,1.0,13.0,106.0,3.0,275.0,,0
10,"Macaulay, Wren",Fr,S,5-9,102,,102,27,,36,4,92,0.348,410.0,38.0,61.0,163.0,,,2.0,,75.0,5.0,0
17,"Hedrick, Erin",Fr,RS,5-11,101,,101,27,,133,53,469,0.171,5.0,1.0,,29.0,,2.0,48.0,3.0,160.0,1.0,0
9,"Tanski, Emily",Sr,L/DS,5-9,98,,98,26,,5,0,29,0.172,87.0,26.0,19.0,405.0,26.0,,,,31.0,4.0,0
8,"Jablonski, Katie",Fr,OH,5-10,77,,77,25,,132,75,346,0.165,7.0,3.0,1.0,51.0,15.0,1.0,27.0,2.0,149.5,,0
6,"Crist, Hannah",Fr,MB,6-0,72,,72,23,,54,33,176,0.11900000000000001,2.0,3.0,7.0,28.0,,3.0,59.0,4.0,89.5,1.0,0
3,"Bilyeu, Kate",So,OH,6-0,53,,53,20,,51,29,189,0.11599999999999999,2.0,,4.0,30.0,12.0,,9.0,1.0,55.5,,0
12,"Smith, Bre",Fr,MB,6-1,51,,51,21,,26,13,80,0.163,6.0,3.0,13.0,7.0,1.0,6.0,42.0,6.0,56.0,,0
2,"Weston, Jenny",Sr,DS,5-9,51,,51,24,,0,0,1,0.0,4.0,2.0,6.0,14.0,3.0,,1.0,,2.5,,0
7,"Bentley, Holly",Fr,S,6-0,10,,10,9,,4,0,10,0.4,1.0,,,,,,,,4.0,,0
-,TEAM,-,-,-,-,-,7,5,,0,0,0,,,,,,18.0,,,,,,0
-,Totals,-,-,-,-,-,102,17,,1224,484,3527,0.21,1115.0,164.0,204.0,1427.0,148.0,33.0,421.0,22.0,1426.5,23.0,17
-,Opponent Totals,-,-,-,-,-,102,17,,1284,577,3579,0.198,1166.0,148.0,186.0,1542.0,164.0,45.0,286.0,51.0,1423.0,30.0,17
