Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
14,"Sauer, Teddie",Jr,MB,6-0,111,,111,30,,303,105,737,0.26899999999999996,6.0,45.0,77.0,63.0,1.0,14.0,75.0,7.0,399.5,,0
1,"Story, Jenna",So,L/DS,-,111,,111,30,,5,1,16,0.25,137.0,29.0,39.0,692.0,18.0,,,,34.0,1.0,0
2,"Stephenson, Lainey",So,S,5-11,111,,111,30,,116,31,342,0.249,1079.0,12.0,21.0,366.0,1.0,9.0,37.0,4.0,155.5,9.0,0
5,"Gibson, Taylor",Sr,OH,5-11,110,,110,30,,284,113,795,0.215,10.0,1.0,8.0,67.0,4.0,3.0,30.0,,303.0,1.0,0
11,"Powers, Celia",Jr,RS,6-1,110,,110,30,,295,117,945,0.188,25.0,16.0,37.0,304.0,18.0,12.0,90.0,3.0,368.0,,0
8,"Colvin, Hannah",Sr,L/DS,5-4,109,,109,30,,2,0,3,0.667,17.0,24.0,32.0,252.0,14.0,,,,26.0,,0
4,"Ruskaup, Ellee",So,L/DS,5-9,99,,99,29,,0,0,4,0.0,14.0,11.0,11.0,223.0,25.0,,,,11.0,,0
15,"Alders, Megan",Fr,OH,5-10,91,,91,28,,197,107,679,0.133,2.0,8.0,7.0,64.0,7.0,5.0,41.0,6.0,230.5,1.0,0
7,"Baker, Nyssa",Jr,MH,6-0,82,,82,24,,174,30,437,0.33,3.0,,,8.0,1.0,10.0,98.0,5.0,233.0,,0
10,"Hauck, Grace",So,MB,6-0,40,,40,18,,49,13,150,0.24,2.0,,,20.0,1.0,3.0,33.0,4.0,68.5,,0
13,"Martin, Callie",Fr,RS,6-1,31,,31,14,,24,11,85,0.153,3.0,7.0,2.0,37.0,2.0,1.0,6.0,,35.0,,0
9,"Meyer, Katie",Fr,S,5-7,21,,21,11,,4,0,11,0.364,66.0,1.0,2.0,31.0,,,,,5.0,1.0,0
6,"Ladd, Mallory",Jr,DS,5-6,18,,18,9,,29,17,101,0.11900000000000001,,,,4.0,,1.0,1.0,2.0,30.5,,0
3,"Barcus, Abby",Jr,OH,5-10,12,,12,4,,16,15,70,0.013999999999999999,5.0,,1.0,25.0,1.0,,3.0,,17.5,,0
-,TEAM,-,-,-,-,-,20,13,,0,0,0,,,,,,24.0,,,,,,0
-,Totals,-,-,-,-,-,111,8,,1499,560,4379,0.214,1370.0,154.0,237.0,2156.0,117.0,58.0,414.0,31.0,1701.0,13.0,8
-,Opponent Totals,-,-,-,-,-,111,8,,1318,660,4443,0.14800000000000002,1270.0,117.0,218.0,1984.0,155.0,32.0,392.0,35.0,1442.0,27.0,8
