Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Leonard, Reagan",Jr,L/DS,5-7,104,,104,30,,3,2,6,0.16699999999999998,87.0,18.0,37.0,465.0,21.0,,,,21.0,2.0,0.0
8,"Halteman, Madelyn",Sr,S,5-10,104,,104,30,,43,19,119,0.20199999999999999,969.0,44.0,38.0,196.0,,1.0,41.0,8.0,108.5,5.0,0.0
14,"Rodriguez, Jocelyn",Jr,L/DS,5-7,99,,99,30,,1,1,4,0.0,19.0,27.0,19.0,215.0,20.0,,,,28.0,,0.0
10,"Doyle, Grace",Fr,MB,6-1,95,,95,28,,131,54,327,0.235,3.0,32.0,42.0,21.0,,7.0,79.0,7.0,209.0,,0.0
23,"Thompson, Amilya",Jr,OH,5-10,93,,93,28,,253,148,814,0.129,13.0,13.0,33.0,116.0,17.0,8.0,33.0,13.0,290.5,,0.0
6,"Sukhov, Desiree",Jr,OH,5-11,87,,87,26,,344,147,971,0.203,15.0,30.0,32.0,219.0,29.0,5.0,37.0,,397.5,1.0,0.0
24,"Handy, Julia",Fr,S,5-9,79,,79,26,,24,20,87,0.046,45.0,13.0,15.0,131.0,16.0,,14.0,2.0,44.0,,0.0
2,"Kramer, Mckenzie",Sr,MB,6-1,64,,64,23,,70,41,188,0.154,1.0,2.0,4.0,11.0,,6.0,50.0,4.0,102.5,1.0,0.0
12,"Uigaese, Montez",Sr,MB,6-2,60,,60,22,,67,37,199,0.151,,6.0,9.0,12.0,,,14.0,2.0,80.0,1.0,0.0
7,"Kelley, Amaria",Fr,OH,6-4,56,,56,19,,148,82,401,0.165,1.0,1.0,5.0,19.0,2.0,2.0,24.0,2.0,163.0,,0.0
3,"Rendahl, Rebecca",Fr,MB,6-1,53,,53,20,,66,25,160,0.256,1.0,,,7.0,,4.0,42.0,9.0,91.0,,0.0
5,"Sabbatini, Lauren",Fr,OH,5-9,45,,45,21,,92,56,273,0.132,3.0,3.0,3.0,16.0,2.0,,10.0,,100.0,,0.0
16,"Smith, Savanah",Jr,OH,5-11,25,,25,8,,50,30,143,0.14,1.0,,,15.0,,1.0,12.0,4.0,57.0,,
4,"Eppright, Molly",Fr,L/DS,5-3,24,,24,13,,0,0,0,,,1.0,5.0,4.0,,,,,1.0,,0.0
9,"Weiss, Mikayla",Fr,S,5-10,23,,23,10,,3,0,4,0.75,71.0,,,21.0,,,,,3.0,1.0,0.0
-,TEAM,-,-,-,-,-,17,8,,0,0,0,,,,,,19.0,,,,,,0.0
-,Totals,-,-,-,-,-,104,9,,1295,662,3696,0.171,1229.0,190.0,242.0,1468.0,126.0,34.0,356.0,51.0,1697.0,11.0,9.0
-,Opponent Totals,-,-,-,-,-,104,9,,1227,552,3473,0.19399999999999998,1145.0,126.0,208.0,1469.0,190.0,43.0,473.0,37.0,1632.5,18.0,9.0
