Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Bradford, Makayla",Jr,DS,5-6,107,,107,28,,4,1,8,0.375,82.0,20.0,38.0,390.0,30.0,,,,24.0,,0
17,"McLeod, Lexi",So,OH,6-1,107,,107,28,,140,62,437,0.17800000000000002,23.0,27.0,27.0,263.0,22.0,4.0,26.0,2.0,184.0,,0
13,"Nevarez, Nicole",So,OH,6-1,103,,103,28,,285,133,867,0.175,13.0,20.0,37.0,223.0,17.0,9.0,37.0,1.0,332.5,2.0,0
24,"Waggoner, Seyvion",So,OH,6-0,101,,101,28,,335,134,877,0.22899999999999998,2.0,3.0,6.0,60.0,4.0,12.0,24.0,4.0,362.0,,0
10,"Salone, Morgan",Sr,MB,6-3,101,,101,28,,157,55,397,0.257,5.0,,6.0,26.0,,15.0,69.0,5.0,206.5,1.0,0
8,"Makekau-Whittaker, Kamalu",Sr,S,6-0,93,,93,25,,32,8,91,0.264,703.0,15.0,24.0,172.0,,1.0,15.0,4.0,55.5,12.0,0
1,"Orshoff, Taylor",Fr,OH,6-1,77,,77,22,,170,77,462,0.201,4.0,,,31.0,6.0,2.0,35.0,3.0,189.5,1.0,0
6,"Page, Caroline",Jr,DS,5-9,70,,70,24,,0,0,3,0.0,9.0,7.0,8.0,100.0,12.0,,,,7.0,1.0,0
9,"Merjil, Hannah",So,S,6-0,64,,64,20,,10,3,36,0.19399999999999998,384.0,4.0,21.0,108.0,1.0,1.0,10.0,,20.0,7.0,0
3,"Warnock, Hayden",Jr,MB,6-3,63,,63,20,,77,19,183,0.317,4.0,14.0,12.0,31.0,1.0,7.0,58.0,2.0,127.0,,0
18,"Anderson, Lauryn",Fr,MB,6-1,49,,49,14,,55,18,134,0.276,5.0,17.0,22.0,22.0,1.0,7.0,26.0,1.0,92.0,,0
4,"De Oliveira, Shawnee",Jr,DS,5-7,34,,34,15,,0,1,1,-1.0,3.0,3.0,11.0,27.0,8.0,,,,3.0,,0
2,"Poole, Miranda",Jr,OH,6-0,33,,33,17,,34,13,99,0.212,2.0,3.0,3.0,22.0,3.0,,3.0,,38.5,,0
7,"Molinari, Daniella",Jr,MB,6-2,26,,26,14,,18,7,48,0.22899999999999998,1.0,,,9.0,,,11.0,,23.0,,0
12,"Johnson, Brianna",Sr,MB,5-11,15,,15,8,,12,5,41,0.171,1.0,,,5.0,,2.0,3.0,1.0,15.5,,0
-,TEAM,-,-,-,-,-,16,6,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,108,17,,1329,536,3684,0.215,1241.0,133.0,215.0,1489.0,122.0,60.0,317.0,23.0,1680.5,24.0,17
-,Opponent Totals,-,-,-,-,-,108,17,,1427,560,3744,0.23199999999999998,1310.0,123.0,209.0,1568.0,133.0,49.0,313.0,40.0,1755.5,28.0,17
