Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Welsch, Olivia",Sr,L,5-7,110,,110,32,,5,3,33,0.061,86.0,10.0,24.0,353.0,70.0,,,,15.0,4.0,0
5,"Trevino, CJ",Fr,L,5-9,99,,99,29,,2,1,11,0.091,5.0,2.0,4.0,78.0,13.0,,,,4.0,1.0,0
7,"Merritt, Sarah",Fr,MB,6-1,98,,98,31,,210,107,684,0.151,3.0,4.0,24.0,92.0,11.0,1.0,26.0,15.0,228.0,,0
1,"Benson, Liz",Sr,S,6-0,96,,96,30,,38,10,143,0.196,648.0,17.0,18.0,218.0,,,35.0,4.0,72.0,30.0,0
14,"Busler, Madi",Sr,OH,5-11,96,,96,28,,237,152,865,0.098,24.0,17.0,35.0,190.0,64.0,1.0,23.0,1.0,266.5,,0
6,"Branch, Courtney",Fr,MH,6-0,94,,94,29,,139,53,356,0.242,3.0,2.0,16.0,10.0,2.0,9.0,66.0,8.0,183.0,,0
4,"Goetz-Morales, Adriana",Fr,OH,5-10,94,,94,31,,143,103,466,0.086,3.0,8.0,46.0,54.0,8.0,4.0,25.0,2.0,167.5,1.0,0
8,"Blake, Susan",Fr,MB,6-0,82,,82,25,,140,70,375,0.187,5.0,19.0,21.0,31.0,,3.0,29.0,15.0,176.5,,0
17,"Greenfield, Makayla",So,S,5-9,73,,73,28,,4,6,20,-0.1,3.0,13.0,15.0,57.0,4.0,,,1.0,17.0,,0
16,"Bliesner, Katelyn",Fr,MB,6-2,60,,60,22,,65,50,199,0.075,,,1.0,5.0,,5.0,32.0,7.0,86.0,1.0,0
13,"Godwin, Emma",Fr,RS,6-0,48,,48,21,,31,28,165,0.018000000000000002,2.0,,10.0,30.0,11.0,,9.0,1.0,35.5,1.0,0
12,"Impaglia, Juliana",Fr,S,5-7,43,,43,18,,6,3,22,0.136,184.0,2.0,7.0,64.0,,,1.0,1.0,8.0,6.0,0
3,"Nwosu, Udo",So,OH,5-8,27,,27,17,,28,30,150,-0.013000000000000001,,,2.0,45.0,8.0,,5.0,,30.5,,0
18,"Diaz, Alahna",Sr,L,5-4,22,,22,6,,2,0,3,0.667,7.0,4.0,8.0,46.0,6.0,,,,6.0,,0
-,TEAM,-,-,-,-,-,6,6,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,110,21,,1050,616,3496,0.124,973.0,98.0,231.0,1273.0,223.0,23.0,251.0,55.0,1193.5,44.0,21
-,Opponent Totals,-,-,-,-,-,110,21,,1492,471,3487,0.293,1378.0,224.0,274.0,1554.0,99.0,48.0,408.0,54.0,1776.0,30.0,21
