Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Largay, Kristen",Sr,L,5-7,118,,118,32,,0,2,16,-0.125,109.0,15.0,39.0,520.0,26.0,,,,15.0,4.0,0
17,"Elbaek, Helena",Jr,OH,6-1,117,,117,32,,386,132,996,0.255,16.0,16.0,29.0,130.0,8.0,5.0,52.0,1.0,433.0,2.0,0
2,"Bosetti, Chiara",Jr,OH,5-7,115,,115,31,,28,17,128,0.086,24.0,56.0,55.0,253.0,11.0,1.0,3.0,1.0,86.5,2.0,0
5,"Ndee, Onuchi",Fr,MH,6-0,108,,108,31,,200,53,437,0.336,7.0,1.0,8.0,18.0,,5.0,79.0,6.0,245.5,1.0,0
18,"Wassner, Olivia",Jr,S,6-0,107,,107,29,,107,29,281,0.278,1049.0,64.0,43.0,265.0,1.0,10.0,58.0,6.0,210.0,22.0,0
1,"Uzen, Zeynep",Fr,OH,6-0,98,,98,28,,276,82,683,0.284,17.0,29.0,37.0,188.0,28.0,6.0,21.0,4.0,321.5,2.0,0
16,"Celikkol, Asli",Fr,OH,6-2,89,,89,28,,177,72,529,0.198,4.0,17.0,36.0,97.0,,7.0,40.0,7.0,221.0,,0
10,"Sochacka, Aleksandra",Sr,OH,6-0,87,,87,29,,203,66,541,0.253,8.0,,,55.0,14.0,7.0,22.0,6.0,221.0,1.0,0
7,"Westney, Jeanne",Sr,MB,6-3,85,,85,24,,158,51,367,0.292,3.0,19.0,16.0,54.0,2.0,17.0,71.0,5.0,229.5,1.0,0
4,"Crush, Megan",Jr,L,5-10,81,,81,25,,1,0,1,1.0,7.0,10.0,5.0,89.0,6.0,,,,11.0,,0
19,"McBride, Vela",Sr,MB,6-2,45,,45,18,,55,13,108,0.389,4.0,1.0,5.0,10.0,1.0,2.0,31.0,9.0,72.5,1.0,0
14,"Bennett, Rachael",Fr,L,5-4,39,,39,16,,1,0,2,0.5,6.0,4.0,6.0,55.0,9.0,,,,5.0,,0
12,"Peleg, Inbal",Fr,S,5-10,21,,21,9,,4,4,24,0.0,175.0,3.0,4.0,40.0,,1.0,7.0,,11.5,2.0,0
3,"Gallagher, Julianne",Fr,L,5-6,15,,15,10,,0,0,1,0.0,2.0,,3.0,11.0,3.0,,,,,,0
23,"McKee, Caitlin",Fr,S,5-11,10,,10,6,,5,6,26,-0.038,,,,3.0,,,2.0,,6.0,,0
20,"DeGaray, Ally",Fr,L,5-6,6,,6,6,,0,0,0,,,,3.0,,,,,,,,0
-,TEAM,-,-,-,-,-,6,5,,0,0,0,,,,,,23.0,,,,,,0
-,Totals,-,-,-,-,-,120,22,,1601,527,4140,0.259,1431.0,235.0,289.0,1788.0,132.0,61.0,386.0,45.0,2007.5,38.0,22
-,Opponent Totals,-,-,-,-,-,120,22,,1382,666,4130,0.17300000000000001,1271.0,132.0,226.0,1681.0,236.0,47.0,368.0,59.0,1674.0,46.0,22
