Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"Billiard, Sarah",Jr,OH,6-0,107,,107,31,,282,124,833,0.19,6.0,2.0,6.0,51.0,,6.0,59.0,5.0,319.5,1.0,0
7,"Novakovic, Jelena",Sr,RS,6-3,106,,106,31,,286,123,716,0.228,15.0,42.0,57.0,87.0,,5.0,62.0,16.0,364.0,4.0,0
11,"Ciprian, Milla",So,MB,6-2,106,,106,31,,186,48,419,0.32899999999999996,10.0,21.0,38.0,53.0,,16.0,100.0,17.0,273.0,,0
6,"Wilson, Megan",Jr,S,5-10,101,,101,30,,12,3,27,0.33299999999999996,549.0,8.0,17.0,115.0,,,,1.0,20.0,8.0,0
2,"Spencer, Alexandra",Jr,L/DS,5-11,97,,97,30,,4,2,13,0.154,32.0,14.0,19.0,259.0,17.0,,,,18.0,1.0,0
9,"Francis, Jayna",Fr,OH,6-0,90,,90,27,,214,122,615,0.15,9.0,13.0,33.0,176.0,34.0,5.0,29.0,4.0,246.5,3.0,0
4,"Jarman, Christine",Jr,OH,6-0,88,,88,27,,125,67,423,0.13699999999999998,5.0,2.0,2.0,76.0,26.0,4.0,34.0,4.0,148.0,,0
13,"Matthews, Mattison",Fr,MB,5-11,86,,86,28,,129,32,254,0.382,2.0,,,12.0,,9.0,77.0,6.0,176.5,2.0,0
10,"Boylston, Maddie",Fr,S,5-10,80,,80,24,,0,7,18,-0.389,341.0,,2.0,96.0,,,,2.0,,5.0,0
22,"Leland, Kristen",So,L/DS,5-4,75,,75,25,,1,2,6,-0.16699999999999998,34.0,12.0,16.0,123.0,12.0,,,,13.0,,0
3,"Miller, Kelsey",Sr,DS,5-10,55,,55,17,,1,0,5,0.2,54.0,10.0,11.0,242.0,14.0,,,,11.0,,0
16,"Wineholt, Jennifer",Sr,S,6-1,53,,53,19,,37,18,109,0.174,193.0,7.0,12.0,100.0,,,12.0,2.0,50.0,14.0,0
8,"Anukwuem, Chino",Sr,MB,6-0,29,,29,15,,20,7,63,0.20600000000000002,2.0,,1.0,6.0,,3.0,24.0,7.0,34.5,,0
23,"Dominique, Simone",Fr,OH,6-0,20,,20,16,,6,9,33,-0.091,1.0,,2.0,5.0,3.0,1.0,,,7.0,,0
1,"Williams, Josi",Fr,L/DS,5-4,18,,18,14,,0,0,0,,,1.0,3.0,4.0,2.0,,,,1.0,,0
19,"Turner, Grace",So,OH,6-3,5,,5,5,,29,9,69,0.29,1.0,,4.0,21.0,1.0,,5.0,1.0,31.5,,0
-,TEAM,-,-,-,-,-,3,3,,0,0,0,,,,,,31.0,,,,,,0
-,Totals,-,-,-,-,-,107,27,,1332,577,3603,0.21,1254.0,132.0,223.0,1426.0,140.0,49.0,402.0,65.0,1541.5,38.0,27
-,Opponent Totals,-,-,-,-,-,107,27,,1328,586,3584,0.207,1243.0,140.0,197.0,1457.0,132.0,39.0,381.0,47.0,1562.5,25.0,27
