Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Burns, Dalyn",Sr,S,5-8,114,,114,30,,35,12,107,0.215,1087.0,27.0,21.0,298.0,,,33.0,7.0,77.0,7.0,0
11,"Blackwood, Ryan",Sr,L/DS,-,114,,114,30,,0,1,4,-0.25,65.0,21.0,39.0,340.0,60.0,,,,21.0,,0
8,"Afoa, Kayla",Jr,OH,5-9,114,,114,30,,375,202,1283,0.135,28.0,32.0,24.0,377.0,28.0,2.0,59.0,4.0,438.5,,0
6,"Petersen, Sydney",Fr,MB,6-1,112,,112,30,,204,59,457,0.317,8.0,,2.0,16.0,,10.0,137.0,4.0,282.5,2.0,0
7,"McGill, Kassie",So,RS,6-1,111,,111,30,,210,95,598,0.192,5.0,,,43.0,,4.0,94.0,10.0,261.0,4.0,0
13,"Souza, Brianna",Sr,MB,-,108,,108,30,,243,80,591,0.276,7.0,13.0,19.0,67.0,,5.0,86.0,11.0,304.0,2.0,0
4,"Spevak, Kaila",So,L/DS,-,104,,104,30,,3,2,9,0.111,41.0,24.0,22.0,267.0,19.0,,,,27.0,,0
5,"Rennon, Mandalay",Fr,L/DS,5-4,93,,93,27,,3,0,10,0.3,14.0,33.0,36.0,201.0,21.0,,,,36.0,,0
19,"Robins, Kili",So,OH,-,93,,93,27,,215,101,645,0.177,5.0,5.0,14.0,89.0,10.0,5.0,16.0,4.0,233.0,4.0,0
12,"Rocha, Camryn",Jr,OH,6-0,48,,48,17,,106,66,335,0.11900000000000001,1.0,,,28.0,3.0,,18.0,1.0,115.0,,0
1,"Alcaraz, Andrea",Fr,S,5-8,29,,29,13,,2,0,5,0.4,102.0,2.0,7.0,35.0,,,,,4.0,3.0,0
2,"Waiters, Kyla",So,RS,6-0,18,,18,9,,13,16,58,-0.052000000000000005,1.0,,,8.0,,,8.0,,16.5,,0
24,"Maniglia, Hailey",Jr,MB,5-9,12,,12,8,,16,4,42,0.28600000000000003,,,,4.0,,1.0,2.0,1.0,18.0,1.0,0
10,"McClellan, Maya",Fr,OH,-,4,,4,3,,5,4,21,0.048,,,1.0,1.0,,1.0,1.0,,6.5,,0
-,TEAM,-,-,-,-,-,1,1,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,114,24,,1430,642,4165,0.18899999999999997,1364.0,157.0,185.0,1774.0,161.0,28.0,454.0,42.0,1842.0,23.0,24
-,Opponent Totals,-,-,-,-,-,114,24,,1397,631,4073,0.188,1314.0,161.0,220.0,1790.0,158.0,48.0,442.0,65.0,1827.0,44.0,24
