Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Romano, Morgan",Fr,RS,5-10,115,,115,31,,534,206,1306,0.251,17.0,31.0,27.0,283.0,48.0,5.0,65.0,4.0,602.5,,0
7,"Blanco, Danielle",Jr,S,5-7,115,,115,31,,2,4,15,-0.133,91.0,25.0,34.0,264.0,23.0,1.0,4.0,,30.0,7.0,0
1,"Runyon, Rachelle",Sr,DS,5-4,115,,115,31,,2,4,29,-0.069,85.0,9.0,19.0,563.0,27.0,,,,11.0,,0
16,"Koch, Morgan",Fr,MB,6-4,112,,112,31,,169,72,466,0.20800000000000002,4.0,10.0,21.0,30.0,1.0,5.0,109.0,7.0,238.5,2.0,0
12,"Shanefield, Evelyn",Sr,MB,6-2,110,,110,30,,188,69,425,0.28,1.0,,,5.0,,12.0,95.0,9.0,247.5,,0
13,"Loh, Pamela",Fr,L/DS,5-3,106,,106,31,,0,2,8,-0.25,7.0,33.0,28.0,202.0,32.0,,,,33.0,,0
10,"Iafrate, Alicia",Fr,L/DS,5-7,106,,106,30,,1,1,4,0.0,8.0,13.0,31.0,87.0,10.0,,,,14.0,,0
2,"Sher, Anilee",So,S,5-8,104,,104,28,,33,13,121,0.165,1136.0,45.0,57.0,250.0,2.0,4.0,46.0,7.0,105.0,19.0,0
3,"Shello, Alexa",Sr,MH,6-1,102,,102,30,,211,115,721,0.133,1.0,,,68.0,7.0,1.0,45.0,7.0,234.5,,0
9,"Ward, Ali",Jr,MB,6-1,94,,94,29,,223,124,785,0.126,4.0,,1.0,53.0,9.0,3.0,41.0,5.0,246.5,,0
8,"Chan, Jillian",So,RS,6-0,49,,49,21,,66,65,231,0.004,,1.0,2.0,18.0,3.0,2.0,14.0,3.0,76.0,,0
18,"Clarke, Caprice",So,MB,5-11,8,,8,6,,4,4,26,0.0,,,,2.0,,,6.0,4.0,7.0,,0
11,"Casper, Kerrigan",So,MH,6-3,3,,3,1,,1,1,2,0.0,1.0,,,,1.0,,2.0,,2.0,,0
-,TEAM,-,-,-,-,-,17,9,,0,0,0,,,,,,19.0,,,,,,0
-,Totals,-,-,-,-,-,115,6,,1434,680,4139,0.182,1355.0,167.0,220.0,1825.0,182.0,33.0,427.0,46.0,1847.5,28.0,6
-,Opponent Totals,-,-,-,-,-,115,6,,1352,584,4059,0.18899999999999997,1254.0,182.0,225.0,1749.0,167.0,40.0,386.0,45.0,1767.0,46.0,6
