Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
55,"DeJardin, Ellis",So,OH,5-9,83,,83,23,,202,81,734,0.165,17.0,18.0,10.0,218.0,19.0,12.0,23.0,5.0,243.5,,0.0
23,"Arnautou, Frances",Sr,S,5-11,83,,83,23,,75,20,182,0.302,831.0,21.0,25.0,185.0,3.0,6.0,26.0,6.0,115.0,5.0,0.0
16,"Boyd, Yurika",Jr,L,5-6,83,,83,23,,0,1,7,-0.14300000000000002,60.0,17.0,13.0,268.0,21.0,,,,17.0,,0.0
1,"Attar, Kathryn",Jr,OH,6-0,83,,83,23,,205,91,532,0.214,26.0,15.0,36.0,189.0,19.0,6.0,12.0,5.0,232.0,,0.0
2,"Simqu, Izzy",Sr,MB,6-1,83,,83,23,,181,60,407,0.297,6.0,7.0,19.0,26.0,,11.0,49.0,5.0,223.5,,0.0
9,"Somera, Maile",Fr,L,5-9,82,,82,23,,3,1,7,0.28600000000000003,12.0,22.0,29.0,210.0,19.0,,,,25.0,,0.0
15,"Bray, Samantha",So,MB,5-11,78,,78,22,,200,54,395,0.37,3.0,,1.0,25.0,,8.0,45.0,7.0,230.5,1.0,0.0
17,"Shultz, Renee",So,S,6-0,67,,67,23,,3,1,5,0.4,32.0,15.0,19.0,25.0,,,,,18.0,,0.0
12,"Nemeth, Rebekah",Sr,RS,6-0,60,,60,17,,157,49,396,0.273,1.0,,,20.0,1.0,1.0,20.0,3.0,168.0,1.0,0.0
10,"Bostic, Bonnie",Fr,OH,6-1,33,,33,18,,28,9,102,0.18600000000000003,,,,8.0,,3.0,5.0,,33.0,,0.0
18,"Kott, Tristin",Sr,OH,6-1,31,,31,15,,38,16,105,0.21,,1.0,3.0,10.0,,2.0,9.0,1.0,45.5,,0.0
3,"Pedersen-Henry, Tiffany",Fr,OH,6-1,12,,12,7,,0,0,0,,1.0,,6.0,4.0,,,,,,,0.0
4,"Stewart, Zoie",Fr,MH,6-2,10,,10,7,,5,3,12,0.16699999999999998,1.0,,,4.0,,,1.0,1.0,5.5,,0.0
8,"Cooke, McKenzie",Jr,OH,6-2,6,,6,6,,1,2,9,-0.111,,,1.0,3.0,,,,,1.0,,0.0
5,"Browne, Amelia",Fr,OH,6-1,4,,4,4,,0,0,2,0.0,,,,,,,,,,,0.0
11,"Spain, Chiara",Jr,MB,6-3,3,,3,3,,0,1,3,-0.33299999999999996,,,,,,,,,,,0.0
6,"Potter, Lauren",So,OH,6-0,1,,1,1,,0,0,0,,,,,,,,,,,,
7,"Dreyer, Ashley",So,L/DS,6-3,1,,1,1,,0,1,2,-0.5,,,,,,,,,,,
-,TEAM,-,-,-,-,-,5,5,,0,0,0,,,,,,8.0,,,,,,0.0
-,Totals,-,-,-,-,-,83,9,,1098,390,2900,0.244,990.0,116.0,162.0,1195.0,90.0,49.0,190.0,33.0,1358.0,7.0,9.0
-,Opponent Totals,-,-,-,-,-,83,10,,1089,446,2940,0.21899999999999997,1002.0,90.0,184.0,1192.0,116.0,34.0,263.0,55.0,1344.5,18.0,9.0
