Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Sanks, Rachel",Sr,OH,5-9,119,,119,30,,370,173,1000,0.19699999999999998,5.0,17.0,44.0,122.0,21.0,7.0,45.0,12.0,416.5,,0
13,"Beck, Paige",So,DS,5-5,119,,119,30,,1,1,11,0.0,113.0,15.0,25.0,447.0,39.0,,,,16.0,,0
16,"Sonnenberg, Jenna",Fr,DS,5-7,118,,118,30,,1,0,6,0.16699999999999998,24.0,9.0,11.0,162.0,39.0,,,,10.0,,0
19,"Prokudina, Polina",Sr,OH,6-4,116,,116,30,,366,155,1002,0.21100000000000002,11.0,12.0,28.0,160.0,27.0,5.0,24.0,3.0,395.0,1.0,0
9,"McLerran, Scout",Sr,S,5-10,115,,115,30,,67,18,185,0.265,1048.0,19.0,23.0,203.0,1.0,2.0,33.0,2.0,104.5,11.0,0
18,"Nordmann, Lexi",Jr,MB,6-1,112,,112,30,,185,39,436,0.335,5.0,10.0,16.0,24.0,,16.0,86.0,4.0,254.0,,0
14,"Simkova, Monika",So,OH,6-1,107,,107,28,,236,121,628,0.183,21.0,29.0,37.0,163.0,9.0,1.0,70.0,2.0,301.0,,0
5,"Leigh, Abby",Fr,MB,6-2,104,,104,27,,146,78,401,0.17,5.0,29.0,41.0,55.0,3.0,14.0,66.0,3.0,222.0,1.0,0
7,"Watson, Hannah",Sr,DS,5-8,96,,96,28,,1,0,2,0.5,12.0,1.0,1.0,127.0,11.0,,,,2.0,,0
8,"Nieves, Kristina",Sr,MB,6-3,72,,72,21,,99,38,211,0.289,4.0,,2.0,10.0,,11.0,47.0,7.0,133.5,,0
2,"Puzausky, Emma",Fr,S,6-0,34,,34,11,,2,1,9,0.111,141.0,,2.0,43.0,,,3.0,,3.0,7.0,0
3,"Masotto, Melissa",Fr,DS,5-5,16,,16,8,,0,0,0,,,,3.0,6.0,1.0,,,,,,0
12,"Okwara, Courtney",Fr,MB,6-1,8,,8,4,,3,3,11,0.0,,,,2.0,,4.0,6.0,,10.0,,0
11,"Verheyen, Morgan",Fr,OH,6-0,8,,8,6,,3,3,16,0.0,2.0,,2.0,4.0,,,,,3.0,,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,31.0,,,,,,0
-,Totals,-,-,-,-,-,119,27,,1484,632,3932,0.217,1391.0,143.0,236.0,1529.0,182.0,61.0,385.0,34.0,1694.5,20.0,27
-,Opponent Totals,-,-,-,-,-,119,27,,1478,566,3873,0.235,1369.0,182.0,218.0,1554.0,143.0,66.0,325.0,39.0,1707.5,21.0,27
