Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Member-Meneh, Leketor",Jr,OH,5-8,111,,111,30,,340,115,858,0.262,15.0,34.0,57.0,160.0,18.0,14.0,29.0,1.0,402.5,2.0,0.0
12,"Kuyava-Deberg, Kylie",Jr,OH,6-4,111,,111,30,,524,183,1212,0.281,16.0,49.0,69.0,216.0,40.0,21.0,37.0,1.0,612.5,,0.0
7,"Fuentes, Andrea",So,S,5-9,111,,111,30,,53,17,118,0.305,1306.0,18.0,35.0,197.0,,4.0,38.0,5.0,94.0,14.0,0.0
3,"Sents, Riley",Sr,L,5-4,110,,110,30,,2,1,9,0.111,63.0,10.0,17.0,301.0,13.0,,1.0,,12.5,1.0,0.0
13,"Hollingsworth-Santana, Dariana",Jr,OH,6-1,110,,110,30,,224,67,501,0.313,15.0,30.0,39.0,156.0,4.0,6.0,56.0,3.0,288.0,,0.0
14,"Mangual-Duran, Leandra",Fr,OH,6-0,110,,110,30,,1,2,11,-0.091,32.0,10.0,14.0,225.0,21.0,,,,11.0,,0.0
9,"Omazic, Tyanna",Jr,MB,6-2,107,,107,29,,283,80,528,0.384,11.0,33.0,35.0,67.0,,12.0,76.0,8.0,366.0,3.0,0.0
15,"Caffey, Kayla",So,MB,6-0,93,,93,26,,165,41,304,0.408,3.0,,,17.0,2.0,12.0,70.0,4.0,212.0,1.0,0.0
10,"Turner, Katie",So,DS,5-7,55,,55,20,,0,0,2,0.0,8.0,4.0,4.0,53.0,6.0,,,,4.0,,0.0
8,"Dillon, Claudia",Fr,MB,6-2,28,,28,9,,32,18,78,0.179,2.0,,2.0,6.0,1.0,3.0,12.0,1.0,41.0,,
1,"Wenting, Sun",Sr,OH,5-11,13,,13,9,,0,1,2,-0.5,,1.0,,5.0,1.0,,,,1.0,,
6,"Sauer, Kenna",Fr,OH,6-0,10,,10,7,,3,6,22,-0.136,1.0,,1.0,1.0,,2.0,1.0,2.0,5.5,,
5,"Newsome, Jaden",So,S,6-0,4,,4,4,,1,1,2,0.0,7.0,,,1.0,,,1.0,,1.5,1.0,
-,TEAM,-,-,-,-,-,25,14,,0,0,0,,1.0,,,,28.0,,,,,,0.0
-,Totals,-,-,-,-,-,111,4,,1628,532,3647,0.301,1480.0,189.0,273.0,1405.0,134.0,74.0,321.0,25.0,2051.5,22.0,4.0
-,Opponent Totals,-,-,-,-,-,111,4,,1281,540,3444,0.215,1163.0,134.0,207.0,1262.0,189.0,60.0,352.0,32.0,1651.0,13.0,4.0
