Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Dames, Cameron",So,L,5-9,90,,90,25,,1,1,9,0.0,75.0,19.0,18.0,396.0,21.0,,,,20.0,1.0,0.0
17,"O'Connell, Maggie",Sr,MB,6-4,89,,89,25,,250,76,495,0.35200000000000004,1.0,,,22.0,,10.0,45.0,2.0,282.5,,0.0
4,"Harris, Jessica",Sr,S,5-9,88,,88,25,,65,15,158,0.316,1055.0,12.0,16.0,198.0,,3.0,26.0,2.0,93.0,10.0,0.0
10,"Peterkin, Devon",Sr,OH,6-1,86,,86,24,,287,111,793,0.222,19.0,21.0,40.0,243.0,19.0,5.0,20.0,4.0,323.0,,0.0
3,"Lenihan, Clare",Jr,MB,6-2,86,,86,25,,230,52,462,0.385,4.0,25.0,20.0,39.0,1.0,12.0,64.0,6.0,299.0,1.0,0.0
7,"Schewe, Olivia",Fr,MB,6-2,81,,81,25,,113,24,243,0.366,1.0,,,14.0,1.0,6.0,48.0,7.0,143.0,,0.0
9,"Klepetka, Grace",So,OH,6-0,59,,59,21,,3,3,11,0.0,5.0,12.0,23.0,50.0,10.0,,1.0,,15.5,,0.0
11,"Skov, Natasha",Sr,OH,5-10,54,,54,19,,174,77,484,0.2,8.0,4.0,11.0,94.0,12.0,4.0,17.0,2.0,190.5,,0.0
12,"Kelly, Lindsey",Fr,S,5-9,53,,53,17,,3,1,8,0.25,46.0,12.0,9.0,124.0,5.0,,1.0,,15.5,1.0,0.0
19,"Montgomery, Elena",So,OH,6-2,50,,50,15,,173,68,475,0.221,3.0,5.0,6.0,67.0,11.0,2.0,16.0,1.0,188.0,,0.0
5,"Flaming, Lauren",Jr,DS,5-7,26,,26,10,,0,1,2,-0.5,3.0,2.0,5.0,34.0,,,,,2.0,,0.0
1,"Underwood, Alexa",Jr,OH,6-0,18,,18,6,,0,0,0,,1.0,,,40.0,4.0,,,,,,
8,"Schner, Julia",So,MB,6-1,15,,15,6,,22,9,46,0.28300000000000003,,,,2.0,,1.0,8.0,2.0,27.0,,0.0
18,"Luoma, Avery",Fr,RS,6-1,2,,2,2,,0,0,1,0.0,1.0,,,,,,1.0,,0.5,,
14,"Steele, Kara",Jr,MB,5-11,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,6,,0,0,0,,,,,,11.0,,,,,,0.0
-,Totals,-,-,-,-,-,90,5,,1323,443,3200,0.275,1222.0,112.0,148.0,1327.0,95.0,43.0,249.0,26.0,1602.5,13.0,5.0
-,Opponent Totals,-,-,-,-,-,90,5,,1153,437,3145,0.228,1069.0,96.0,175.0,1204.0,112.0,43.0,257.0,38.0,1420.5,22.0,5.0
