Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
22,"Hartman, Kelley",Sr,MB,6-2,116,,116,31,,356,88,724,0.37,18.0,17.0,21.0,90.0,,31.0,65.0,12.0,436.5,,0
24,"Harris, Hannah",Jr,OH,6-0,114,,114,31,,283,128,813,0.191,18.0,41.0,52.0,214.0,27.0,11.0,27.0,1.0,348.5,4.0,0
17,"Durdanovic, Iva",Sr,OH,5-9,107,,107,30,,258,106,669,0.22699999999999998,17.0,24.0,28.0,252.0,28.0,11.0,25.0,5.0,305.5,1.0,0
9,"Johnson, Hannah",Jr,MB,6-0,104,,104,29,,88,31,205,0.278,4.0,,,33.0,,11.0,57.0,1.0,127.0,1.0,0
19,"Jones, Meaghan",Jr,OH,5-7,99,,99,30,,289,100,824,0.22899999999999998,9.0,13.0,23.0,147.0,5.0,7.0,18.0,1.0,318.0,2.0,0
1,"Roberts, Ashlyn",Sr,L/DS,5-4,93,,93,26,,8,1,56,0.125,58.0,16.0,26.0,373.0,20.0,,,,24.0,2.0,0
6,"DeMarcus, Rachael",So,S,5-7,92,,92,24,,41,10,219,0.142,909.0,24.0,4.0,195.0,,2.0,22.0,2.0,77.0,8.0,0
5,"Lynn, Paige",Fr,L,5-5,81,,81,26,,1,3,20,-0.1,22.0,16.0,21.0,218.0,12.0,,,,17.0,1.0,0
20,"Hartman, Lauren",Sr,RS,5-10,67,,67,24,,114,40,306,0.242,7.0,,2.0,38.0,,5.0,30.0,3.0,134.0,,0
2,"Fromdahl, Lillie",Fr,S,5-6,59,,59,22,,13,2,65,0.16899999999999998,273.0,10.0,17.0,97.0,1.0,1.0,8.0,2.0,27.0,6.0,0
4,"Maddux, Hannah",Fr,OH,6-2,47,,47,22,,46,26,118,0.16899999999999998,1.0,2.0,5.0,15.0,,5.0,14.0,,60.0,,0
12,"Tipping, Caitlin",Fr,RS,6-2,4,,4,4,,3,1,11,0.182,,,,,,,4.0,,5.0,,0
-,TEAM,-,-,-,-,-,5,4,,0,0,0,,,,,,51.0,,,,,,0
-,Totals,-,-,-,-,-,119,27,,1500,536,4030,0.239,1336.0,163.0,199.0,1672.0,144.0,84.0,270.0,27.0,1882.0,25.0,27
-,Opponent Totals,-,-,-,-,-,119,27,,1426,596,4146,0.2,1282.0,148.0,273.0,1554.0,162.0,68.0,330.0,29.0,1807.0,48.0,27
