Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
11,"Schiller, Sidney",Fr,OH,6-0,128,,128,33,,254,119,841,0.161,21.0,20.0,17.0,298.0,59.0,6.0,48.0,6.0,304.0,1.0,0.0
6,"Gates, Madison",So,S,5-9,128,,128,33,,21,3,73,0.247,723.0,18.0,31.0,267.0,1.0,,4.0,,40.5,6.0,0.0
9,"Crowe, Katie",Jr,OH,5-10,128,,128,33,,419,192,1218,0.18600000000000003,30.0,35.0,40.0,390.0,40.0,3.0,29.0,7.0,471.5,4.0,0.0
13,"Boerst, Sydney",Jr,MH,6-0,127,,127,33,,238,61,516,0.34299999999999997,10.0,13.0,37.0,76.0,2.0,17.0,114.0,10.0,325.0,2.0,0.0
10,"Hoevels, Sandra",Sr,MH,6-0,127,,127,33,,126,45,343,0.23600000000000002,11.0,1.0,3.0,41.0,1.0,11.0,105.0,6.0,190.5,4.0,0.0
14,"Wurster, Madelyn",So,RS,6-3,126,,126,33,,298,142,759,0.20600000000000002,6.0,,,51.0,,7.0,67.0,10.0,338.5,1.0,0.0
1,"Crucis, Rachael",Fr,L,5-2,126,,126,33,,4,1,17,0.17600000000000002,121.0,17.0,36.0,585.0,27.0,,,,21.0,,0.0
8,"Fuerst, Elizabeth",Sr,OH,5-11,122,,122,31,,247,102,836,0.17300000000000001,5.0,2.0,3.0,80.0,5.0,11.0,73.0,5.0,296.5,1.0,0.0
4,"Nell, Maddi",Fr,S,5-9,83,,83,26,,2,2,19,0.0,330.0,19.0,18.0,106.0,,,1.0,,21.5,4.0,0.0
7,"Gebert, Kendyll",So,S,5-10,54,,54,22,,2,0,6,0.33299999999999996,253.0,6.0,10.0,57.0,,,,,8.0,3.0,0.0
3,"Traciak, Alexandra",Fr,L,5-1,31,,31,19,,0,0,0,,5.0,3.0,5.0,22.0,4.0,,,,3.0,,0.0
2,"Wayer, Julia",Jr,L/DS,5-5,31,,31,15,,0,0,1,0.0,7.0,,4.0,29.0,,,,,,,0.0
5,"Green, Je'Bria",Jr,MH,5-11,12,,12,9,,3,5,16,-0.125,1.0,,,2.0,,,3.0,1.0,4.5,,0.0
15,"Williamson, Rachel",So,MH,6-0,6,,6,4,,3,1,12,0.16699999999999998,,,,1.0,1.0,,,,3.0,,
-,TEAM,-,-,-,-,-,9,7,,0,0,0,,,,,,17.0,,,,,,0.0
-,Totals,-,-,-,-,-,128,18,,1617,673,4657,0.203,1523.0,134.0,204.0,2005.0,157.0,55.0,444.0,45.0,2028.0,26.0,18.0
-,Opponent Totals,-,-,-,-,-,128,18,,1684,724,4750,0.20199999999999999,1567.0,157.0,219.0,2061.0,134.0,39.0,420.0,53.0,2090.0,20.0,18.0
