Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Martin, Alayna",Sr,S,6-0,134,,134,32,,157,76,615,0.132,722.0,26.0,32.0,388.0,4.0,,49.0,7.0,207.5,8.0,3.0
13,"Maguire, Rachel",Jr,S,6-0,134,,134,32,,310,144,1050,0.158,611.0,33.0,39.0,349.0,27.0,3.0,55.0,5.0,373.5,7.0,13.0
10,"Sheridan, Savannah",Jr,OH,6-4,133,,133,32,,326,153,1047,0.165,1.0,,,107.0,,3.0,28.0,5.0,343.0,1.0,0.0
23,"Kluge, Katy",Fr,OH,5-9,131,,131,31,,7,10,46,-0.065,17.0,39.0,72.0,333.0,41.0,,,,46.0,,0.0
17,"Paulsen, Lindsey",Sr,MH,6-2,126,,126,32,,216,76,555,0.252,4.0,3.0,5.0,24.0,2.0,12.0,78.0,10.0,269.5,1.0,0.0
20,"Rojas, Laura",Sr,L,5-4,123,,123,29,,3,3,25,0.0,145.0,15.0,25.0,564.0,46.0,,,,18.0,8.0,0.0
6,"Baalman, Emma",Sr,OPP,6-2,114,,114,28,,157,52,392,0.268,9.0,29.0,30.0,102.0,2.0,15.0,74.0,6.0,238.0,2.0,0.0
8,"Becker, Hannah",Jr,OH,6-2,105,,105,26,,263,83,787,0.22899999999999998,6.0,,,42.0,5.0,3.0,31.0,7.0,281.5,2.0,0.0
2,"Fitzpatrick, Abi",Fr,L/DS,5-4,94,,94,23,,0,1,2,-0.5,2.0,19.0,23.0,267.0,18.0,,,,19.0,,0.0
9,"Wagner, Kat",So,OH,5-10,46,,46,12,,33,15,119,0.151,6.0,3.0,,84.0,19.0,,8.0,1.0,40.0,2.0,0.0
3,"Washington, Alex",Fr,OH,5-11,39,,39,15,,100,47,331,0.16,1.0,6.0,18.0,95.0,13.0,1.0,12.0,1.0,113.0,1.0,0.0
21,"Hunter, Kyra",Jr,OPP,6-0,31,,31,13,,47,34,127,0.102,,,,6.0,1.0,,14.0,1.0,54.0,1.0,0.0
32,"Neuberger, Bailey",Fr,OH,5-11,6,,6,6,,7,3,27,0.14800000000000002,,4.0,2.0,7.0,1.0,,,,11.0,,0.0
22,"Valek, Libby",So,MH,6-0,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,8,5,,0,0,0,,,,,,20.0,,,,,,0.0
-,Totals,-,-,-,-,-,134,20,,1626,703,5123,0.18,1524.0,177.0,246.0,2368.0,199.0,37.0,349.0,43.0,2014.5,33.0,20.0
-,Opponent Totals,-,-,-,-,-,134,20,,1757,682,5113,0.21,1640.0,198.0,273.0,2419.0,177.0,43.0,446.0,77.0,2221.0,46.0,20.0
