Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Tippett, Maddie",So,L/DS,5-6,123,,123,34,,0,1,9,-0.111,56.0,14.0,21.0,400.0,32.0,,,,14.0,,0.0
22,"McKissock, Matti",So,S,5-9,123,,123,34,,42,19,137,0.168,1387.0,19.0,30.0,229.0,,2.0,33.0,5.0,79.0,16.0,0.0
17,"Bergmann, Julia",Fr,OH,6-5,123,,123,34,,426,193,1076,0.217,20.0,64.0,49.0,360.0,25.0,16.0,32.0,9.0,522.0,,0.0
24,"Dowd, Mikaila",So,OH,6-1,122,,122,34,,359,122,929,0.255,15.0,13.0,37.0,289.0,38.0,17.0,30.0,11.0,404.0,1.0,0.0
1,"Comby, Kodie",Sr,MB,6-1,117,,117,34,,250,58,439,0.43700000000000006,50.0,1.0,2.0,55.0,,17.0,73.0,13.0,304.5,,0.0
25,"Kaiser, Kayla",So,MB,6-1,109,,109,32,,185,43,349,0.40700000000000003,14.0,29.0,52.0,75.0,,4.0,60.0,7.0,248.0,3.0,0.0
13,"Brambilla, Mariana",So,OH,5-11,109,,109,30,,392,115,954,0.29,23.0,29.0,19.0,256.0,7.0,7.0,40.0,4.0,448.0,,0.0
97,"Rigsbee, Grace",Jr,RS,6-1,40,,40,17,,20,8,52,0.231,,,,5.0,,,11.0,,25.5,,0.0
23,"Moss, Erin",Fr,MB,6-2,35,,35,17,,44,15,94,0.309,,,,7.0,,4.0,18.0,2.0,57.0,,0.0
14,"Clifton, Cori",Jr,RS,6-1,23,,23,13,,16,7,39,0.231,1.0,,,7.0,,,5.0,,18.5,,0.0
15,"Dorn, Lexi",Sr,S,6-0,18,,18,14,,0,0,1,0.0,41.0,,1.0,13.0,,,,,,1.0,0.0
4,"Lamborda, Paola",Fr,L/DS,5-7,14,,14,9,,0,0,1,0.0,1.0,1.0,3.0,10.0,,,,,1.0,,0.0
8,"Knapp, Sam",Jr,L/DS,5-6,14,,14,4,,1,0,3,0.33299999999999996,1.0,,4.0,15.0,2.0,,,,1.0,,0.0
2,"Washington, Dominique",Jr,OH,5-10,7,,7,5,,6,5,19,0.053,,,,1.0,,,,,6.0,,0.0
21,"Spencer, Simone",Sr,RS,5-10,6,,6,3,,0,0,0,,,,,,,,,,,,0.0
10,"Becker, Emily",Sr,L/DS,5-4,4,,4,3,,0,0,0,,1.0,,,,,,,,,,0.0
9,"McIntosh, Grace",Fr,OH,5-11,2,,2,2,,1,0,1,1.0,,,,,,,,,1.0,,
11,"Morrissette, Breland",So,MB,6-1,1,,1,1,,0,0,0,,,,,,,,,,,,
12,"Kazaroff, Coral",Sr,DS,5-3,1,,1,1,,0,0,0,,,,,1.0,,,,,,,0.0
-,TEAM,-,-,-,-,-,9,6,,0,0,0,,,,,,25.0,,,,,,0.0
-,Totals,-,-,-,-,-,123,22,,1744,587,4109,0.282,1609.0,170.0,219.0,1723.0,129.0,67.0,307.0,51.0,2134.5,21.0,22.0
-,Opponent Totals,-,-,-,-,-,123,22,,1394,603,3971,0.19899999999999998,1310.0,128.0,264.0,1496.0,171.0,48.0,364.0,46.0,1752.0,29.0,22.0
