Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Rivera Ortiz, Gina",So,L,5-6,104,,104,29,,3,4,18,-0.055999999999999994,86.0,11.0,28.0,489.0,33.0,,,,14.0,,0.0
4,"Holmes, Aria",So,MB,6-2,104,,104,29,,155,65,383,0.235,4.0,,,23.0,2.0,15.0,83.0,10.0,211.5,,0.0
12,"Pierson, Julia",Sr,OH,6-0,96,,96,27,,275,131,852,0.16899999999999998,12.0,20.0,29.0,257.0,31.0,4.0,53.0,3.0,325.5,,0.0
1,"Jordan, Khalia",Sr,OH,5-9,94,,94,28,,165,92,587,0.124,10.0,17.0,23.0,133.0,14.0,2.0,17.0,4.0,192.5,,0.0
16,"Williams, Aniya",Jr,MB,5-11,92,,92,25,,214,63,464,0.325,5.0,10.0,18.0,34.0,3.0,7.0,73.0,11.0,267.5,,0.0
9,"Fuqua, Jasmine",Fr,OH,5-9,80,,80,25,,121,69,414,0.126,8.0,5.0,8.0,136.0,18.0,,26.0,,139.0,1.0,0.0
14,"Bullock, Kendall",Fr,RS,5-11,79,,79,28,,77,47,270,0.111,1.0,1.0,,17.0,1.0,2.0,34.0,3.0,97.0,1.0,0.0
15,"Marshall, Kristian",So,S,5-6,78,,78,29,,3,3,15,0.0,166.0,10.0,14.0,123.0,1.0,,,1.0,13.0,10.0,0.0
8,"Lolotai, Teuila",Jr,S,5-5,74,,74,25,,8,3,42,0.11900000000000001,295.0,7.0,19.0,108.0,1.0,,,,15.0,12.0,0.0
5,"Santana-Delgado, Kariely",Jr,OH,5-10,74,,74,28,,77,32,263,0.171,3.0,1.0,,42.0,4.0,2.0,20.0,2.0,90.0,,0.0
7,"Garcia-Guerrios, Sofia",Fr,S,5-10,72,,72,25,,23,5,59,0.305,407.0,10.0,5.0,140.0,,,9.0,,37.5,23.0,0.0
10,"Njie, Micahlea",So,L/DS,5-5,62,,62,27,,1,0,1,1.0,3.0,1.0,10.0,56.0,9.0,,,,2.0,,0.0
6,"King, Amiyah",Fr,S,5-7,37,,37,19,,4,1,7,0.429,78.0,3.0,5.0,28.0,,,1.0,,7.5,4.0,0.0
17,"Hill, Kiara",Fr,MB,5-9,30,,30,17,,9,10,37,-0.027000000000000003,,,,5.0,,1.0,12.0,3.0,15.5,,0.0
11,"Santana Rodriguez, Alondrah",Fr,MB,6-1,21,,21,10,,15,6,42,0.214,,,1.0,3.0,1.0,1.0,10.0,1.0,21.0,,0.0
13,"Moore, Kennedi",Fr,DS,5-7,1,,1,1,,0,0,0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,11,8,,0,0,0,,,,,,28.0,,,,,,0.0
-,Totals,-,-,-,-,-,104,12,,1150,532,3455,0.179,1078.0,96.0,160.0,1594.0,146.0,34.0,338.0,38.0,1320.5,51.0,12.0
-,Opponent Totals,-,-,-,-,-,104,12,,1334,591,3796,0.196,1233.0,146.0,217.0,1526.0,96.0,42.0,231.0,41.0,1446.5,40.0,12.0
