Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
20,"Wilson, Deni",Fr,MB,6-2,107,,107,29,,160,59,334,0.302,1.0,,,21.0,,12.0,96.0,7.0,220.0,2.0,0.0
2,"Ennis, Rowan",Jr,MB,6-1,107,,107,29,,179,57,385,0.317,14.0,20.0,33.0,97.0,,18.0,103.0,3.0,268.5,3.0,0.0
10,"Lovenberg, Olivia",So,S,5-8,107,,107,29,,22,5,44,0.386,675.0,20.0,39.0,192.0,,,1.0,1.0,42.5,9.0,0.0
3,"Vivao, Romoni",Fr,S,5-7,107,,107,29,,18,1,38,0.447,534.0,28.0,24.0,179.0,1.0,,1.0,,46.5,13.0,0.0
23,"Glasker, Torre",Sr,OH,5-9,106,,106,29,,105,61,371,0.11900000000000001,11.0,22.0,32.0,286.0,21.0,2.0,25.0,1.0,141.5,,0.0
1,"Fleck, Zoe",So,L,5-6,106,,106,29,,1,1,8,0.0,123.0,24.0,24.0,421.0,31.0,1.0,,,26.0,1.0,0.0
5,"Froley, Tallulah",Fr,RS,6-0,101,,101,29,,305,105,657,0.304,5.0,,,40.0,,3.0,61.0,10.0,338.5,,0.0
4,"Ruddins, Lindsey",Sr,OH,6-2,99,,99,27,,439,123,1119,0.282,13.0,8.0,28.0,266.0,20.0,13.0,50.0,,485.0,1.0,0.0
9,"Rivers, Kjia",So,MB,6-0,76,,76,25,,62,37,188,0.133,2.0,,,24.0,,,41.0,3.0,82.5,1.0,0.0
21,"Farmer, Tasia",Fr,OH,6-0,66,,66,23,,115,66,306,0.16,,2.0,1.0,16.0,,,17.0,2.0,125.5,,0.0
7,"Ruddins, Gigi",So,OH,6-1,41,,41,16,,73,23,214,0.23399999999999999,,,3.0,20.0,2.0,4.0,11.0,,82.5,,0.0
24,"Jimenez, Kobie",Jr,L,5-6,20,,20,13,,0,0,0,,4.0,3.0,7.0,18.0,2.0,,,,3.0,,0.0
17,"Kloss, Grace",Fr,L,5-7,15,,15,8,,0,0,0,,2.0,1.0,5.0,7.0,1.0,,,,1.0,,0.0
22,"Allen, Chloe",Jr,OH,6-0,7,,7,6,,1,0,2,0.5,1.0,2.0,1.0,2.0,,,1.0,,3.5,,0.0
14,"Messinger, Sophie",Fr,OH,6-0,6,,6,5,,4,5,15,-0.067,,,2.0,5.0,,,,,4.0,,0.0
12,"Lewis, Megan",So,OH,5-11,2,,2,2,,1,0,3,0.33299999999999996,,,,,,,1.0,,1.5,,
15,"Ballout, Natalie",Fr,MB,6-0,1,,1,1,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,10,8,,0,0,0,,,,,,12.0,,,,,,0.0
-,Totals,-,-,-,-,-,107,11,,1485,543,3684,0.256,1385.0,130.0,199.0,1594.0,90.0,53.0,408.0,27.0,1667.0,30.0,11.0
-,Opponent Totals,-,-,-,-,-,107,11,,1287,582,3735,0.18899999999999997,1198.0,90.0,211.0,1418.0,130.0,50.0,293.0,47.0,1409.5,23.0,11.0
