Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Mambu, Mujay",Fr,OH,6-0,98,,98,30,,207,120,753,0.11599999999999999,1.0,5.0,12.0,29.0,2.0,7.0,40.0,11.0,239.0,,0.0
9,"Spiridonakos, Sophia",So,OH,6-0,98,,98,30,,145,79,545,0.121,16.0,12.0,23.0,109.0,16.0,10.0,56.0,8.0,195.0,,0.0
3,"Young, Jaelyn",So,L/DS,5-4,95,,95,30,,2,0,4,0.5,54.0,9.0,12.0,302.0,51.0,,,,11.0,,0.0
16,"Maksimovic, Magdalena",Jr,OH,6-1,95,,95,29,,223,105,819,0.14400000000000002,4.0,5.0,4.0,69.0,11.0,6.0,32.0,4.0,250.0,3.0,0.0
13,"Setterlund, McKenna",Jr,S,5-10,94,,94,29,,24,7,82,0.207,503.0,4.0,12.0,211.0,,4.0,22.0,8.0,43.0,15.0,0.0
8,"Koester, Allison",Jr,S,5-9,93,,93,30,,1,1,21,0.0,18.0,6.0,2.0,254.0,30.0,,,,7.0,4.0,0.0
21,"Throckmorton, Jessica",So,OH,5-10,89,,89,28,,53,48,311,0.016,20.0,26.0,35.0,180.0,23.0,,12.0,1.0,85.0,2.0,0.0
10,"Demmene, Victoria",Jr,OH,6-0,88,,88,30,,158,84,665,0.111,15.0,16.0,16.0,123.0,27.0,7.0,20.0,7.0,191.0,,0.0
5,"Stevens, Brooke",So,MH,6-1,87,,87,27,,56,38,213,0.085,2.0,2.0,4.0,34.0,1.0,4.0,64.0,5.0,94.0,2.0,0.0
4,"Beimers, Corina",So,S,5-7,55,,55,23,,4,1,10,0.3,198.0,6.0,6.0,106.0,,,1.0,,10.5,12.0,0.0
2,"Cook, Harper",Fr,DS,5-7,35,,35,17,,0,0,0,,7.0,4.0,1.0,64.0,4.0,,,,4.0,,0.0
7,"Abadie Calderon, Cloe",Fr,MH,6-1,34,,34,13,,14,8,54,0.111,,,,4.0,,1.0,22.0,1.0,26.0,,
6,"Muhammad, Zahraa",Fr,RS,5-10,12,,12,6,,4,2,11,0.182,,,,1.0,1.0,1.0,8.0,1.0,9.0,,0.0
-,TEAM,-,-,-,-,-,11,10,,0,0,0,,,,1.0,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,98,9,,891,493,3488,0.114,838.0,95.0,128.0,1486.0,182.0,40.0,277.0,46.0,1023.5,38.0,9.0
-,Opponent Totals,-,-,-,-,-,98,9,,1450,582,3756,0.231,1376.0,182.0,202.0,1930.0,95.0,23.0,277.0,36.0,1591.5,35.0,9.0
