Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Larson, Ashley",Fr,OH,5-10,94,,94,27,,9,21,49,-0.245,43.0,22.0,30.0,318.0,44.0,1.0,,1.0,32.0,,0
5,"Slade, Summer",So,OH,6-0,94,,94,27,,248,148,852,0.11699999999999999,20.0,18.0,19.0,282.0,42.0,3.0,26.0,3.0,282.0,1.0,0
3,"Boe, Claire",Jr,DS,5-8,94,,94,27,,0,3,8,-0.375,34.0,18.0,16.0,302.0,31.0,,,,18.0,,0
2,"Mosbacher, Maria",Jr,OH,5-11,92,,92,27,,235,97,748,0.184,3.0,,,46.0,8.0,3.0,24.0,4.0,250.0,,0
11,"Poling, Hailey",Fr,S,5-8,92,,92,27,,13,3,59,0.16899999999999998,484.0,25.0,8.0,224.0,,1.0,5.0,1.0,41.5,7.0,0
4,"Kelly, Morgan",Fr,OH,6-3,91,,91,26,,210,100,692,0.159,12.0,11.0,41.0,198.0,37.0,1.0,41.0,7.0,242.5,,0
16,"Wayne, Liz",Sr,MH,6-0,91,,91,26,,242,82,491,0.326,6.0,8.0,20.0,32.0,,9.0,58.0,19.0,288.0,,0
8,"Onu, Ego",So,MH,5-11,83,,83,27,,112,29,259,0.32,4.0,,1.0,25.0,1.0,11.0,57.0,5.0,151.5,,0
15,"Suiter, Dani",Sr,S,6-0,80,,80,23,,21,6,75,0.2,431.0,2.0,2.0,47.0,,5.0,32.0,5.0,44.0,9.0,0
6,"Moran, Sydney",Fr,DS,5-7,54,,54,18,,0,0,1,0.0,,4.0,6.0,23.0,3.0,,,,4.0,,0
13,"Jones, Nicolette",So,MH,6-2,17,,17,7,,13,7,36,0.16699999999999998,1.0,,,1.0,,1.0,12.0,2.0,20.0,,0
1,"Knurek, Kaitlyn",Sr,OH,6-0,8,,8,5,,6,6,19,0.0,,,1.0,,,,4.0,2.0,8.0,,0
14,"Parrott, Anita",Fr,MH,6-1,2,,2,2,,0,2,3,-0.667,,,,,,,1.0,,0.5,,0
-,TEAM,-,-,-,-,-,12,8,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,94,9,,1109,504,3292,0.184,1038.0,108.0,144.0,1498.0,186.0,35.0,260.0,49.0,1227.0,17.0,9
-,Opponent Totals,-,-,-,-,-,94,9,,1265,491,3515,0.22,1158.0,186.0,181.0,1456.0,108.0,23.0,374.0,40.0,1505.0,36.0,9
