Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Zeng, Sandra",Jr,OH,5-9,88,,88,23,,1,0,2,0.5,67.0,23.0,26.0,307.0,50.0,,,,24.0,1.0,0.0
4,"Mabry, Mindie",Jr,OH,5-10,88,,88,23,,232,110,704,0.17300000000000001,21.0,15.0,30.0,220.0,27.0,1.0,17.0,5.0,256.5,,0.0
10,"Almanza, Bella",So,S,6-1,87,,87,23,,7,4,32,0.094,440.0,39.0,40.0,135.0,,2.0,2.0,2.0,49.0,8.0,0.0
11,"Rao, Jaimie",So,RS,6-3,84,,84,23,,176,81,480,0.198,3.0,,,30.0,,4.0,34.0,5.0,197.0,,0.0
18,"Wang, Ashley",Fr,S,6-1,80,,80,21,,21,8,51,0.255,397.0,26.0,29.0,112.0,,1.0,5.0,,50.5,9.0,0.0
17,"Roberts Burbank, Grace",Sr,OH,6-3,74,,74,21,,107,46,350,0.174,11.0,14.0,19.0,93.0,33.0,,11.0,,126.5,,0.0
23,"Gray, Evelyn",Jr,OH,5-11,72,,72,23,,139,63,391,0.19399999999999998,3.0,1.0,,34.0,1.0,,54.0,9.0,167.0,,0.0
6,"Rauser, Ava",Fr,MB,6-0,71,,71,19,,45,24,118,0.17800000000000002,2.0,,,11.0,2.0,3.0,61.0,,78.5,,0.0
9,"Adeleye, Sope",Sr,MB,6-1,67,,67,18,,102,36,238,0.27699999999999997,,2.0,14.0,23.0,,10.0,63.0,5.0,145.5,,0.0
13,"Condra, Kate",So,OH,6-0,49,,49,16,,12,9,47,0.064,1.0,5.0,19.0,24.0,6.0,,,,17.0,,0.0
12,"Vorhies, Katie",Fr,OH,5-10,41,,41,15,,100,52,275,0.175,2.0,1.0,1.0,18.0,6.0,1.0,17.0,2.0,110.5,,0.0
8,"Fields, Maclaine",Sr,MB,6-3,38,,38,10,,62,15,145,0.324,3.0,5.0,3.0,24.0,,8.0,23.0,3.0,86.5,,0.0
3,"Varsames, Grace",So,S,5-9,16,,16,9,,0,0,1,0.0,1.0,4.0,7.0,19.0,1.0,,1.0,,4.5,,0.0
2,"Allen, Grace",Fr,OH,5-11,15,,15,7,,28,7,63,0.33299999999999996,2.0,,2.0,1.0,,,13.0,1.0,34.5,,0.0
5,"Beckmann, Julia",So,OH,6-2,9,,9,3,,1,2,9,-0.111,,3.0,2.0,7.0,3.0,,,,4.0,,
-,TEAM,-,-,-,-,-,12,8,,0,0,0,,,,,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,88,3,,1033,457,2906,0.198,953.0,138.0,192.0,1058.0,145.0,30.0,301.0,32.0,1351.5,18.0,3.0
-,Opponent Totals,-,-,-,-,-,88,3,,1170,445,2920,0.248,1079.0,145.0,175.0,1172.0,138.0,28.0,320.0,34.0,1503.0,20.0,3.0
