Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Dennemann, Allison",So,OH,5-10,120,,120,30,,336,189,976,0.151,13.0,28.0,28.0,293.0,49.0,3.0,19.0,5.0,376.5,1.0,0
23,"Patterson, Riley",So,OH,5-8,120,,120,30,,419,244,1139,0.154,21.0,27.0,62.0,342.0,26.0,2.0,38.0,3.0,467.0,,0
5,"Tubbs, Jadyn",So,L,5-5,120,,120,30,,3,2,17,0.059000000000000004,112.0,33.0,45.0,508.0,31.0,,,,36.0,3.0,0
2,"Leo, Gabby",So,S,5-5,119,,119,30,,17,7,60,0.16699999999999998,786.0,25.0,31.0,262.0,,,3.0,1.0,43.5,17.0,0
12,"Kaminsky, Kennedy",So,MB,6-3,118,,118,30,,195,69,537,0.235,10.0,20.0,34.0,61.0,2.0,19.0,83.0,2.0,275.5,3.0,0
15,"Bradford, Carissa",Fr,OH,6-2,115,,115,30,,231,113,682,0.17300000000000001,2.0,5.0,11.0,101.0,9.0,1.0,35.0,3.0,254.5,1.0,0
13,"Sherman, Sedona",Fr,MB,6-3,115,,115,30,,166,53,434,0.26,10.0,7.0,8.0,24.0,1.0,8.0,40.0,6.0,201.0,3.0,0
9,"De Schrijver, Hanne",Jr,S,5-10,102,,102,27,,15,5,40,0.25,471.0,25.0,45.0,173.0,,1.0,6.0,2.0,43.0,14.0,0
10,"Saler, Kaelyn",Fr,MB,-,69,,69,25,,51,45,204,0.028999999999999998,4.0,2.0,5.0,12.0,,1.0,18.0,5.0,63.0,,0
14,"Carpenter, Lucy",So,RS,5-10,62,,62,24,,74,45,219,0.132,3.0,,1.0,15.0,,,13.0,3.0,80.5,,0
3,"Sadeghi, Shahrzad",Fr,DS,5-8,39,,39,17,,0,1,1,-1.0,2.0,3.0,8.0,30.0,8.0,,,,3.0,,0
11,"Ramsey, Riley",So,OH,6-2,12,,12,3,,38,11,94,0.287,1.0,1.0,2.0,16.0,2.0,,7.0,1.0,42.5,,0
-,TEAM,-,-,-,-,-,4,4,,0,0,0,,,,,,16.0,,,,,,0
-,Totals,-,-,-,-,-,120,21,,1545,784,4403,0.17300000000000001,1435.0,176.0,280.0,1837.0,144.0,35.0,262.0,31.0,1887.0,42.0,21
-,Opponent Totals,-,-,-,-,-,120,21,,1351,501,3939,0.21600000000000003,1228.0,144.0,243.0,1699.0,176.0,67.0,546.0,60.0,1835.0,36.0,21
