Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Broadwater, Lexi",Sr,S,5-8,115,,115,31,,57,16,196,0.209,1389.0,32.0,28.0,203.0,,,25.0,2.0,101.5,21.0,0
13,"Chastang, Lauren",Jr,OH,5-11,115,,115,31,,453,200,1146,0.221,13.0,65.0,119.0,322.0,18.0,8.0,53.0,6.0,552.5,2.0,0
8,"Dennis, Shelby",Fr,OH,5-8,115,,115,31,,2,3,20,-0.05,31.0,22.0,23.0,308.0,23.0,,,,24.0,,0
17,"Groover, Karlee",Jr,L/DS,5-8,115,,115,31,,5,1,28,0.14300000000000002,69.0,38.0,34.0,541.0,26.0,,1.0,,43.5,2.0,0
1,"Becerra, Bri",So,DS,5-4,115,,115,31,,1,0,7,0.14300000000000002,24.0,39.0,60.0,198.0,13.0,,,,40.0,,0
7,"Brown, Jasmine",So,MB,6-1,110,,110,31,,219,83,494,0.275,4.0,,,13.0,1.0,18.0,68.0,8.0,270.5,,0
6,"Cohen, Jessie",So,S,5-10,109,,109,31,,1,0,2,0.5,2.0,27.0,21.0,35.0,,,,,28.0,,0
12,"Ballou, Dani",So,OH,5-10,107,,107,31,,276,138,728,0.19,2.0,4.0,2.0,56.0,,,29.0,2.0,294.5,,0
10,"Sutphin, Quin",Jr,MB,6-2,102,,102,30,,342,104,681,0.349,10.0,4.0,21.0,32.0,1.0,18.0,75.0,8.0,401.5,,0
16,"Schurfranz, Emma",Fr,RS,6-1,98,,98,28,,206,80,500,0.252,5.0,,,29.0,,5.0,39.0,5.0,230.5,,0
5,"Johnson, Madeline",Sr,MB,6-1,40,,40,22,,55,24,135,0.23,,,4.0,11.0,,2.0,10.0,,62.0,1.0,0
9,"Vantrease, Lanie",Fr,OH,5-11,32,,32,17,,28,20,89,0.09,2.0,,1.0,2.0,,,5.0,,30.5,1.0,0
11,"Crocker, Katie",So,RS,6-1,22,,22,8,,10,8,36,0.055999999999999994,,,,3.0,,,8.0,1.0,13.5,1.0,0
18,"Heard, Alasha",Fr,MB,6-0,4,,4,4,,2,1,6,0.16699999999999998,,,,,,,2.0,,2.5,,0
-,TEAM,-,-,-,-,-,8,4,,0,0,0,,,,,,42.0,,,,,,0
-,Totals,-,-,-,-,-,115,25,,1657,678,4068,0.24100000000000002,1551.0,231.0,313.0,1753.0,124.0,51.0,315.0,32.0,2096.5,28.0,25
-,Opponent Totals,-,-,-,-,-,115,25,,1231,492,3742,0.19699999999999998,1131.0,124.0,223.0,1440.0,231.0,77.0,397.0,36.0,1630.5,26.0,25
