Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Warfield, Addy",Fr,S,5-9,115,,115,31,,19,1,45,0.4,511.0,17.0,9.0,218.0,2.0,,,1.0,36.0,10.0,0
9,"Shabazz, Fatimah",So,MH,6-0,115,,115,31,,307,125,798,0.228,5.0,,5.0,56.0,2.0,8.0,72.0,8.0,351.0,2.0,0
5,"Brewer, Edie",Jr,RS,6-0,115,,115,31,,321,105,832,0.26,653.0,37.0,49.0,289.0,11.0,2.0,73.0,4.0,396.5,8.0,8
12,"Laboy-Rivera, Andrea",So,DS,5-5,113,,113,31,,10,4,42,0.14300000000000002,100.0,12.0,34.0,481.0,38.0,,,,22.0,3.0,0
13,"Pitt, Courteney",Jr,OH,6-1,113,,113,31,,384,188,1029,0.19,9.0,25.0,39.0,168.0,11.0,6.0,29.0,9.0,429.5,,0
7,"Wilson, Christa",Sr,OH,5-9,101,,101,30,,69,55,251,0.055999999999999994,4.0,14.0,8.0,191.0,36.0,1.0,18.0,1.0,93.0,1.0,0
18,"Hall, Shaylynn",So,MH,6-2,91,,91,29,,58,17,139,0.295,1.0,4.0,9.0,20.0,2.0,20.0,86.0,16.0,125.0,,0
1,"Elliott, Makaylah",Sr,MH,6-0,78,,78,30,,69,22,163,0.28800000000000003,3.0,15.0,29.0,31.0,1.0,2.0,49.0,2.0,110.5,2.0,0
3,"Richards, Macenzie",So,RS,6-0,70,,70,27,,60,63,256,-0.012,7.0,9.0,12.0,77.0,27.0,4.0,10.0,6.0,78.0,3.0,0
23,"Porcher, Mallory",Fr,MH,6-0,68,,68,26,,72,28,180,0.244,4.0,5.0,19.0,16.0,,7.0,42.0,5.0,105.0,,0
15,"Morgan, Milanna",Jr,DS,5-4,61,,61,21,,1,1,5,0.0,6.0,7.0,11.0,58.0,17.0,,,,8.0,,0
11,"Fahey, Tasmyn",Jr,MB,6-0,35,,35,18,,14,11,43,0.07,1.0,1.0,5.0,5.0,,3.0,22.0,1.0,28.0,,0
16,"Haynesworth, Leila",Sr,OH,5-11,32,,32,19,,22,20,86,0.023,,4.0,13.0,14.0,2.0,,,,26.0,,0
6,"Haley, Kaiyah",Jr,DS,5-3,10,,10,6,,0,0,2,0.0,1.0,1.0,4.0,4.0,1.0,,,,1.0,,0
19,"Mackey, Arianna",Fr,MH,6-0,4,,4,4,,2,0,5,0.4,,,,,,,2.0,,2.5,,0
-,TEAM,-,-,-,-,-,36,13,,0,0,0,,,,,,42.0,,,,,,0
-,Totals,-,-,-,-,-,115,17,,1408,640,3876,0.198,1305.0,151.0,246.0,1628.0,192.0,53.0,403.0,53.0,1813.5,29.0,17
-,Opponent Totals,-,-,-,-,-,115,17,,1287,624,3803,0.174,1183.0,192.0,237.0,1590.0,151.0,42.0,297.0,42.0,1669.5,52.0,17
