Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Briggs, Paige",Fr,OH,5-10,118,,118,34,,388,110,990,0.281,29.0,27.0,44.0,344.0,25.0,10.0,30.0,12.0,440.0,,0
3,"Kowalkowski, Emma",Sr,L/DS,5-5,118,,118,34,,1,2,5,-0.2,23.0,6.0,7.0,222.0,33.0,,,,7.0,,0
18,"Kael, Logan",Jr,L/DS,5-7,118,,118,34,,5,3,19,0.105,51.0,25.0,55.0,393.0,29.0,,,,30.0,2.0,0
2,"Dieudonne, Nadia",So,S,5-8,118,,118,34,,95,20,266,0.282,1296.0,12.0,27.0,270.0,,,41.0,3.0,127.5,15.0,0
20,"Isenbarger, Katie",So,MH,6-0,118,,118,34,,171,61,412,0.267,7.0,19.0,31.0,80.0,,20.0,77.0,2.0,248.5,,0
5,"Matthews, Lauren",So,MH,6-0,118,,118,34,,470,86,857,0.44799999999999995,2.0,,,36.0,,36.0,103.0,8.0,557.5,,0
23,"Cerino, Sophia",Sr,RS,5-9,118,,118,34,,228,87,568,0.248,33.0,83.0,67.0,93.0,,6.0,75.0,11.0,354.5,6.0,0
12,"Shelton, Hallie",Jr,OH,6-1,107,,107,32,,10,9,68,0.015,32.0,36.0,33.0,170.0,17.0,,,,46.0,,0
15,"Jackson, Kayland",Jr,OH,5-11,105,,105,32,,201,78,478,0.257,4.0,,,28.0,,6.0,23.0,4.0,218.5,,0
11,"Hood, Ashley",So,DS,5-6,88,,88,29,,0,0,2,0.0,2.0,12.0,24.0,29.0,,,,,12.0,,0
4,"Davis, Avri",Fr,MH,5-10,29,,29,14,,31,9,98,0.22399999999999998,1.0,,,11.0,,1.0,11.0,,37.5,,0
9,"Bebout, Taylor",So,S,5-11,16,,16,11,,3,0,4,0.75,11.0,,,3.0,,,,,3.0,1.0,0
10,"Rush, Jennifer",Fr,OH,5-11,9,,9,6,,1,2,11,-0.091,1.0,,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,18,11,,0,0,0,,,,,,21.0,,,,,,0
-,Totals,-,-,-,-,-,118,9,,1604,467,3778,0.301,1492.0,220.0,288.0,1679.0,125.0,79.0,360.0,40.0,1897.0,24.0,9
-,Opponent Totals,-,-,-,-,-,118,9,,1274,683,3817,0.155,1182.0,125.0,240.0,1458.0,219.0,32.0,317.0,46.0,1445.5,40.0,9
