Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Hennen, Makenzie",Sr,OH,5-11,107,,107,28,,345,185,1188,0.135,25.0,22.0,27.0,292.0,50.0,11.0,17.0,4.0,386.5,3.0,0
4,"Smith, Ashlynn",Sr,OH,5-11,107,,107,28,,235,107,596,0.215,9.0,24.0,23.0,99.0,2.0,8.0,42.0,8.0,288.0,,0
7,"Thompson, Tori",Fr,MH,6-2,107,,107,28,,153,51,420,0.243,2.0,1.0,2.0,30.0,1.0,18.0,46.0,10.0,195.0,1.0,0
5,"Pickar, Tatum",So,L/DS,5-3,107,,107,28,,6,5,44,0.023,72.0,19.0,18.0,420.0,39.0,,,,25.0,2.0,0
9,"Burk, Crystal",So,OH,5-8,107,,107,28,,279,179,866,0.115,26.0,20.0,38.0,299.0,42.0,10.0,20.0,22.0,319.0,1.0,0
13,"Wedel, Carly",Fr,S,6-1,101,,101,28,,58,9,181,0.271,480.0,4.0,6.0,81.0,1.0,2.0,34.0,5.0,81.0,10.0,0
11,"Nerad, Anna",Fr,MH,6-0,88,,88,27,,100,54,286,0.161,6.0,14.0,23.0,51.0,1.0,17.0,63.0,12.0,162.5,1.0,0
2,"McDougall, Drew",Fr,DS,5-1,82,,82,22,,0,0,5,0.0,5.0,1.0,2.0,89.0,9.0,,,,1.0,,0
18,"Fay, Maddie",Jr,S,6-0,82,,82,23,,14,8,64,0.094,477.0,13.0,23.0,113.0,,,1.0,1.0,27.5,6.0,0
12,"Thein, Ellie",So,DS,5-6,55,,55,17,,0,2,4,-0.5,5.0,1.0,5.0,61.0,9.0,,,1.0,1.0,,0
6,"Fryauf, Abbey",Fr,MH,6-2,24,,24,10,,11,9,49,0.040999999999999995,,,,3.0,,1.0,9.0,2.0,16.0,,0
15,"Andrews, Sydney",So,MH,6-0,15,,15,7,,7,8,30,-0.033,2.0,,,2.0,,1.0,3.0,2.0,8.5,,0
10,"Jefferson, Akeela",Fr,OH,5-10,12,,12,10,,4,3,12,0.083,1.0,,1.0,6.0,2.0,,1.0,,4.0,,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,22.0,,,,,,0
-,Totals,-,-,-,-,-,107,20,,1212,620,3745,0.158,1110.0,119.0,168.0,1546.0,178.0,68.0,236.0,67.0,1517.0,24.0,20
-,Opponent Totals,-,-,-,-,-,107,20,,1434,538,3774,0.237,1338.0,180.0,214.0,1660.0,118.0,50.0,345.0,30.0,1836.5,17.0,20
