Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
3,"Brown, Julia",Jr,MB,6-2,97,,97,27,,212,64,454,0.326,5.0,16.0,19.0,21.0,1.0,19.0,94.0,5.0,294.0,1.0,0.0
8,"Dedrick, Kate",Jr,OPP,6-2,97,,97,27,,296,108,794,0.237,6.0,14.0,16.0,105.0,,5.0,51.0,2.0,340.5,,0.0
21,"Merrill, Lauren",So,OH,6-1,97,,97,27,,238,127,774,0.14300000000000002,13.0,18.0,27.0,242.0,33.0,8.0,43.0,4.0,285.5,1.0,0.0
5,"Brenner, Autumn",Sr,S,5-8,96,,96,27,,23,7,72,0.222,778.0,27.0,12.0,166.0,,1.0,24.0,1.0,62.0,21.0,0.0
10,"Porter, Anna",Fr,L,5-8,93,,93,27,,7,1,27,0.222,39.0,17.0,26.0,310.0,45.0,,,,24.0,3.0,0.0
22,"Farrell, Claire",So,OH,6-1,91,,91,27,,143,113,529,0.057,2.0,5.0,21.0,86.0,23.0,4.0,48.0,5.0,176.0,1.0,0.0
23,"Ferguson, Kaitlyn",Fr,MB,6-0,85,,85,25,,78,44,253,0.134,1.0,2.0,2.0,8.0,2.0,11.0,64.0,16.0,123.0,,0.0
16,"Ganley, Gabi",Fr,L,5-4,81,,81,25,,0,1,3,-0.33299999999999996,21.0,7.0,21.0,158.0,25.0,,,,7.0,2.0,0.0
14,"Seekford, Anne Louise",So,OH,6-0,70,,70,24,,60,51,217,0.040999999999999995,3.0,8.0,15.0,94.0,24.0,1.0,7.0,2.0,72.5,,0.0
20,"Dhalla, Zeyanna",So,S,5-10,35,,35,12,,2,1,9,0.111,89.0,,4.0,55.0,,,1.0,,2.0,3.0,0.0
2,"Van Houten, Kate",Fr,S,5-9,33,,33,14,,3,3,7,0.0,31.0,3.0,7.0,12.0,,,,,6.0,5.0,0.0
11,"Bertz, Madeleine",So,MB,6-2,13,,13,3,,19,11,41,0.195,1.0,,5.0,3.0,,2.0,2.0,,22.0,,
-,TEAM,-,-,-,-,-,11,3,,0,0,0,,,,,,21.0,,,,,,0.0
-,Totals,-,-,-,-,-,97,17,,1081,531,3180,0.17300000000000001,989.0,117.0,175.0,1260.0,174.0,51.0,334.0,35.0,1416.0,37.0,17.0
-,Opponent Totals,-,-,-,-,-,97,17,,1271,500,3249,0.237,1183.0,173.0,184.0,1375.0,117.0,41.0,295.0,17.0,1632.5,21.0,17.0
