Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Niu, ShaLi",So,OPP,6-0,97,,97,26,,264,123,767,0.184,10.0,12.0,12.0,146.0,11.0,3.0,64.0,3.0,311.0,,0
18,"Der, Stephanie",Fr,L,5-3,97,,97,26,,1,1,3,0.0,70.0,13.0,12.0,379.0,54.0,,,,14.0,,0
17,"Ehmke, Peyton",So,MB,6-1,94,,94,26,,141,57,415,0.20199999999999999,3.0,,1.0,23.0,,12.0,81.0,8.0,193.5,1.0,0
3,"Hardy, Siron",So,OH,5-10,89,,89,26,,231,133,654,0.15,5.0,5.0,12.0,114.0,44.0,5.0,37.0,4.0,259.5,,0
15,"Derick, Erin",So,S,5-10,87,,87,24,,29,13,97,0.165,652.0,18.0,20.0,186.0,4.0,1.0,22.0,7.0,59.0,37.0,0
1,"Williams, Bailey",Sr,OH,5-8,83,,83,23,,240,110,709,0.183,8.0,20.0,21.0,259.0,15.0,4.0,26.0,11.0,277.0,1.0,0
2,"Bozicevich, Marlanna",So,L,5-10,70,,70,23,,8,4,46,0.087,8.0,10.0,11.0,95.0,19.0,,1.0,,18.5,,0
7,"Clark, Jewel",Fr,MB,6-0,50,,50,18,,33,18,121,0.124,1.0,11.0,10.0,23.0,,4.0,45.0,3.0,70.5,,0
5,"Konchan, Emily",Jr,S,5-10,48,,48,15,,8,0,25,0.32,248.0,7.0,11.0,65.0,,1.0,3.0,3.0,17.5,18.0,0
16,"Santos, Katrina",Sr,MB,6-2,34,,34,14,,38,24,132,0.106,1.0,4.0,1.0,21.0,,7.0,19.0,5.0,58.0,1.0,0
8,"Parmalee, Katie",So,MB,6-1,31,,31,9,,35,18,112,0.152,1.0,,,17.0,,1.0,12.0,11.0,42.0,,0
13,"Del Romano, Alessia",Jr,OH,5-9,30,,30,12,,39,28,195,0.055999999999999994,4.0,7.0,2.0,71.0,20.0,3.0,7.0,2.0,52.0,,0
6,"Willard, Marley",Fr,L,5-4,22,,22,9,,1,0,1,1.0,,9.0,3.0,16.0,3.0,,,,10.0,,0
19,"Fagan, Kelly",Sr,MB,6-2,19,,19,7,,26,11,67,0.22399999999999998,,,,4.0,,,9.0,4.0,30.5,,0
11,"Lopez-Barahona, Yanira",Fr,OH,5-9,3,,3,3,,2,1,5,0.2,,,,,2.0,,,1.0,2.0,,0
-,TEAM,-,-,-,-,-,5,2,,0,0,0,,,,,,7.0,,,,,,0
-,Totals,-,-,-,-,-,97,19,,1096,542,3351,0.165,1011.0,116.0,116.0,1420.0,179.0,41.0,326.0,62.0,1359.5,58.0,19
-,Opponent Totals,-,-,-,-,-,97,19,,1313,491,3454,0.23800000000000002,1206.0,178.0,177.0,1469.0,117.0,43.0,335.0,34.0,1642.5,23.0,19
