Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
21,"Negron, Kelly",Fr,S,5-7,104,,104,28,,28,26,140,0.013999999999999999,884.0,20.0,23.0,275.0,1.0,,24.0,6.0,60.0,20.0,0
8,"Marjama, Abby",So,OH,6-0,102,,102,28,,277,204,914,0.08,17.0,28.0,57.0,248.0,53.0,5.0,25.0,2.0,322.5,2.0,0
23,"Owens, Chloe",Jr,L,5-7,101,,101,28,,4,1,14,0.214,65.0,9.0,22.0,303.0,50.0,,,,13.0,,0
5,"Wolfe, Makayla",Sr,MB,6-3,98,,98,28,,198,72,491,0.257,7.0,11.0,33.0,34.0,,8.0,67.0,7.0,250.5,,0
13,"Ofoegbu, Onye",Fr,MB,6-3,95,,95,28,,205,76,445,0.29,2.0,1.0,4.0,14.0,1.0,11.0,62.0,5.0,248.0,,0
10,"Stewart, Cassie",Jr,OH,6-1,82,,82,24,,132,57,420,0.179,3.0,1.0,2.0,41.0,10.0,3.0,37.0,4.0,154.5,1.0,0
16,"Carter, Loryn",Jr,OH,6-3,80,,80,23,,179,77,551,0.185,1.0,4.0,2.0,32.0,8.0,1.0,29.0,5.0,198.5,,0
19,"Butler, Laura",Sr,DS,5-9,78,,78,25,,0,1,3,-0.33299999999999996,8.0,8.0,18.0,100.0,10.0,,,1.0,8.0,,0
3,"Alonso, Erin",Sr,DS,5-4,67,,67,23,,2,1,4,0.25,22.0,10.0,15.0,114.0,17.0,,,,12.0,,0
17,"MacDonald, Carissa",Fr,OH,6-2,60,,60,19,,52,27,195,0.128,7.0,12.0,18.0,81.0,25.0,,8.0,2.0,68.0,,0
12,"Umeh, Joy",Fr,OH,5-8,41,,41,19,,79,34,210,0.214,1.0,,1.0,15.0,2.0,,9.0,4.0,83.5,,0
4,"Stanton, Kiani",Fr,OH,6-0,40,,40,20,,32,9,89,0.258,1.0,,1.0,5.0,1.0,2.0,16.0,9.0,41.5,1.0,0
9,"Darnell, Bailey",Fr,OH,5-8,28,,28,10,,0,0,1,0.0,3.0,3.0,1.0,38.0,3.0,,,,3.0,,0
15,"Wood, Sophie",So,OPP,6-2,27,,27,15,,13,3,31,0.32299999999999995,69.0,1.0,2.0,7.0,,,7.0,2.0,16.5,1.0,0
2,"Skukan, Sofia",Fr,DS,5-6,22,,22,13,,0,0,0,,1.0,,6.0,17.0,2.0,,,,,,0
18,"Russ, Lauren",So,L/DS,5-11,15,,15,9,,0,0,1,0.0,2.0,3.0,5.0,14.0,3.0,,,,3.0,,0
20,"Davis, Sierra",Jr,OPP,5-10,9,,9,6,,0,0,0,,6.0,1.0,,,,,,,1.0,,0
24,"Villamu, Destynie",Fr,OH,5-11,1,,1,2,,4,3,10,0.1,,,,2.0,1.0,,,,4.0,,0
-,TEAM,-,-,-,-,-,4,3,,0,0,0,,,,,,10.0,,,,,,0
-,Totals,-,-,-,-,-,105,24,,1206,591,3520,0.175,1104.0,112.0,210.0,1340.0,197.0,30.0,284.0,47.0,1378.0,26.0,24
-,Opponent Totals,-,-,-,-,-,105,24,,1378,486,3473,0.257,1265.0,197.0,214.0,1441.0,112.0,47.0,361.0,34.0,1635.0,30.0,24
