Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Runnels, Breana",Jr,OH,5-10,110,,110,31,,417,148,1004,0.268,14.0,36.0,52.0,206.0,25.0,9.0,48.0,4.0,486.0,2.0,0
13,"Hillyer, Kirstie",Sr,MB,6-6,110,,110,31,,315,71,605,0.40299999999999997,2.0,1.0,2.0,30.0,,30.0,117.0,10.0,404.5,,0
21,"Jackson, Jessica",Sr,OH,5-11,110,,110,31,,248,106,685,0.207,4.0,,,44.0,3.0,8.0,40.0,9.0,276.0,1.0,0
8,"Roumeliotis, Alexa",Jr,DS,5-7,110,,110,31,,1,1,3,0.0,67.0,25.0,49.0,440.0,25.0,,,,26.0,1.0,0
3,"Nicholson, Olivia",Sr,OH,6-0,108,,108,31,,117,57,313,0.192,28.0,16.0,24.0,212.0,20.0,4.0,61.0,2.0,167.0,2.0,0
22,"Oleksak, Katie",Sr,S,5-10,105,,105,31,,74,16,163,0.35600000000000004,1160.0,24.0,28.0,208.0,,10.0,72.0,5.0,143.5,6.0,0
4,"Hudson, Brooke",Fr,DS,5-3,101,,101,30,,0,2,6,-0.33299999999999996,32.0,18.0,41.0,185.0,26.0,,,,18.0,,0
0,"Bert, Alyssa",Fr,DS,5-10,100,,100,30,,0,0,0,,9.0,37.0,58.0,55.0,1.0,,,,37.0,,0
11,"Hougaard-Jensen, Paulina",Sr,MB,6-1,96,,96,27,,231,71,482,0.332,3.0,4.0,7.0,21.0,,13.0,117.0,9.0,306.5,,0
7,"Colombo, Sasha",So,OH,6-2,76,,76,30,,92,35,199,0.28600000000000003,2.0,18.0,33.0,39.0,,1.0,35.0,4.0,128.0,,0
9,"Zimmerman, Ciera",So,S,6-0,22,,22,16,,3,2,11,0.091,98.0,3.0,4.0,17.0,,,4.0,,8.0,3.0,0
2,"Gubser, Ellie",Jr,OPP,6-4,14,,14,12,,10,3,19,0.368,,,,4.0,,,3.0,1.0,11.0,,0
5,"Heinemeyer, Jenna",Jr,DS,5-6,11,,11,10,,0,0,0,,,,2.0,6.0,,,,,,,0
-,TEAM,-,-,-,-,-,5,4,,0,0,0,,,,1.0,,12.0,,,,,,0
-,Totals,-,-,-,-,-,110,22,,1508,512,3490,0.285,1419.0,182.0,301.0,1467.0,112.0,75.0,497.0,44.0,2013.5,15.0,22
-,Opponent Totals,-,-,-,-,-,110,22,,1054,667,3482,0.111,972.0,112.0,215.0,1263.0,182.0,51.0,321.0,52.0,1377.5,21.0,22
