Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Giustino, Rachel",Sr,OH,5-10,114,,114,30,,610,214,1478,0.268,25.0,29.0,36.0,346.0,18.0,11.0,32.0,1.0,666.0,5.0,0
1,"Holthaus, Rachel",Sr,MH,5-11,108,,108,29,,334,79,841,0.303,20.0,15.0,2.0,214.0,23.0,,36.0,,367.0,1.0,0
4,"Kaufmann, Alex",Sr,L,5-5,107,,107,29,,1,2,8,-0.125,17.0,24.0,37.0,214.0,22.0,,,,25.0,,0
11,"Fernandez, Becca",Jr,L/DS,5-2,102,,102,27,,1,4,12,-0.25,87.0,33.0,27.0,520.0,20.0,,,,34.0,,0
6,"McBee, Ashley",Jr,OH,5-5,98,,98,28,,64,20,199,0.221,1061.0,20.0,30.0,238.0,3.0,3.0,24.0,4.0,99.0,19.0,0
20,"McClelland, Kolby",So,MB,5-11,87,,87,25,,149,89,486,0.12300000000000001,7.0,4.0,5.0,35.0,,7.0,21.0,2.0,170.0,2.0,0
15,"Johnson, Katirah",Jr,MB,5-11,70,,70,24,,66,34,168,0.19,2.0,1.0,,19.0,2.0,2.0,22.0,1.0,79.5,3.0,0
22,"Matson, Emily",So,OH,6-0,69,,69,25,,115,65,367,0.136,4.0,14.0,46.0,35.0,,3.0,6.0,1.0,135.0,,0
5,"Anderton, Callie",Jr,S,5-10,66,,66,22,,10,3,38,0.184,197.0,15.0,33.0,51.0,,1.0,1.0,1.0,26.5,5.0,0
2,"Lindsay, Megan",Sr,OH,5-11,61,,61,20,,89,51,219,0.174,5.0,10.0,13.0,23.0,,4.0,13.0,2.0,109.5,,0
9,"Kinney, Rachel",So,OH,5-11,56,,56,21,,91,76,308,0.049,5.0,4.0,3.0,56.0,5.0,5.0,5.0,3.0,102.5,,0
18,"Smith, Alysha",Fr,OH,5-9,37,,37,14,,50,37,155,0.084,4.0,,,17.0,,3.0,12.0,,59.0,,0
3,"Swafford, Courtney",Jr,L/DS,5-3,32,,32,14,,0,1,1,-1.0,4.0,1.0,8.0,17.0,1.0,,,,1.0,,0
8,"Kailiponi, Emma",Fr,L/DS,4-11,14,,14,6,,0,0,1,0.0,1.0,1.0,5.0,23.0,1.0,,,,1.0,,0
14,"Radle, Courtney",Sr,RS,5-10,13,,13,6,,17,6,38,0.289,32.0,,,6.0,,,2.0,,18.0,,0
-,TEAM,-,-,-,-,-,3,2,,0,0,0,,,,,,11.0,,,,,,0
-,Totals,-,-,-,-,-,114,23,,1597,681,4319,0.212,1471.0,171.0,245.0,1819.0,106.0,39.0,174.0,15.0,1796.0,35.0,23
-,Opponent Totals,-,-,-,-,-,114,23,,1317,541,3950,0.196,1224.0,106.0,222.0,1696.0,171.0,52.0,433.0,59.0,1547.5,37.0,23
