Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Xue, Yizhi",Sr,MB,6-4,110,,110,29,,270,57,592,0.36,13.0,23.0,20.0,79.0,1.0,15.0,85.0,3.0,350.5,1.0,0.0
22,"Williams, Kashauna",So,OH,-,110,,110,29,,443,188,1031,0.247,7.0,5.0,28.0,106.0,11.0,11.0,34.0,23.0,476.0,2.0,0.0
13,"Harward, Hailey",Sr,L/DS,5-9,110,,110,29,,12,1,31,0.355,82.0,25.0,54.0,456.0,30.0,,,,37.0,4.0,0.0
18,"Kennedy, Katie",Fr,OH,6-1,101,,101,29,,221,122,665,0.149,8.0,,1.0,40.0,3.0,4.0,46.0,2.0,248.0,,0.0
3,"Hoff, Nicole",Fr,L,5-9,92,,92,27,,0,0,0,,10.0,6.0,10.0,150.0,18.0,,,,6.0,,0.0
20,"Dela Cruz, Dylan",So,DS,-,81,,81,26,,0,0,2,0.0,35.0,8.0,13.0,139.0,22.0,,,1.0,8.0,1.0,0.0
11,"Hill, Carly",So,L/DS,-,76,,76,22,,0,1,4,-0.25,11.0,5.0,14.0,120.0,10.0,,,,5.0,,0.0
10,"Aigner-Swesey, Carly",So,S,-,73,,73,24,,20,13,94,0.07400000000000001,723.0,7.0,14.0,146.0,,3.0,27.0,3.0,42.5,15.0,0.0
8,"Chavira, Tia",Fr,S,5-10,71,,71,23,,98,37,265,0.23,447.0,15.0,29.0,115.0,8.0,1.0,25.0,3.0,126.5,14.0,0.0
21,"Waskom, Jade",Fr,L,5-8,66,,66,21,,0,1,4,-0.25,16.0,9.0,21.0,91.0,16.0,,,,9.0,,0.0
9,"Norveel, Kjersti",Sr,MB,6-2,55,,55,18,,67,24,177,0.243,1.0,2.0,1.0,15.0,1.0,5.0,54.0,6.0,101.0,1.0,0.0
24,"Henderson, Amanda",So,OH,6-0,51,,51,21,,90,45,224,0.201,2.0,,10.0,32.0,7.0,,15.0,1.0,97.5,1.0,0.0
15,"McFarland, Erin",So,MB,-,40,,40,15,,33,10,94,0.245,3.0,1.0,,5.0,1.0,2.0,29.0,2.0,50.5,,0.0
12,"Nelson, Avery",Jr,OH,6-1,34,,34,12,,86,50,266,0.135,3.0,3.0,14.0,30.0,,3.0,12.0,3.0,98.0,,0.0
4,"Canez, Miranda",Jr,MB,6-2,32,,32,14,,40,17,94,0.245,1.0,,,4.0,,1.0,8.0,1.0,45.0,,0.0
1,"Martinez, Allison",So,OH,-,27,,27,7,,103,35,268,0.254,3.0,8.0,7.0,19.0,1.0,,14.0,3.0,118.0,1.0,
6,"Anaya, Alewa",Fr,RS,6-1,4,,4,3,,0,1,3,-0.33299999999999996,,,,,,,1.0,,0.5,,0.0
17,"Georgatzi, Ioanna",Fr,OH,6-2,1,,1,1,,1,2,3,-0.33299999999999996,,,,,,,,,1.0,,
-,TEAM,-,-,-,-,-,13,9,,0,0,0,,,,,,16.0,,,,,,0.0
-,Totals,-,-,-,-,-,110,13,,1484,604,3817,0.231,1365.0,117.0,236.0,1547.0,145.0,45.0,350.0,51.0,1821.0,40.0,13.0
-,Opponent Totals,-,-,-,-,-,110,13,,1362,531,3690,0.225,1263.0,144.0,238.0,1445.0,116.0,52.0,332.0,47.0,1724.0,26.0,13.0
