Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Huddleston, Missy",Sr,OH,5-11,112,,112,30,,278,123,817,0.19,22.0,13.0,28.0,279.0,34.0,8.0,76.0,6.0,337.0,4.0,0
9,"Harper, Amethyst",Fr,OH,5-10,110,,110,30,,355,163,991,0.19399999999999998,19.0,7.0,25.0,258.0,35.0,15.0,41.0,4.0,397.5,1.0,0
1,"Moreno, Sarina",So,L/DS,5-7,109,,109,29,,2,1,8,0.125,51.0,21.0,28.0,375.0,44.0,,,,23.0,,0
7,"Garrido, Isabelle",Fr,L/DS,5-3,106,,106,29,,0,0,6,0.0,31.0,16.0,19.0,212.0,16.0,,,,16.0,,0
4,"Grimsrud, Janna",Sr,MB,6-1,104,,104,28,,213,91,575,0.212,3.0,,,16.0,,9.0,86.0,8.0,265.0,1.0,0
8,"Godwin, Elsa",Fr,OH,5-10,101,,101,29,,168,107,544,0.11199999999999999,14.0,32.0,26.0,158.0,12.0,7.0,32.0,10.0,223.0,,0
5,"Watkins, Ashley",Sr,S,6-0,88,,88,22,,70,27,203,0.212,855.0,19.0,18.0,184.0,1.0,5.0,39.0,9.0,113.5,18.0,0
16,"Semadeni, Catie",Fr,OH,6-1,76,,76,26,,100,52,356,0.135,1.0,,,27.0,,2.0,27.0,2.0,115.5,,0
15,"Horning, Kelly",Fr,MB,6-1,74,,74,22,,64,39,193,0.13,5.0,9.0,26.0,22.0,,4.0,45.0,13.0,99.0,1.0,0
22,"Stites, Casey",Fr,S,5-9,43,,43,13,,5,3,21,0.095,168.0,8.0,17.0,37.0,,1.0,11.0,4.0,19.0,10.0,0
21,"Nestegard, Kelsey",Fr,DS,5-9,15,,15,9,,0,0,1,0.0,,2.0,8.0,9.0,3.0,,,,2.0,,0
13,"Wallingford, Alicia",Fr,MB,6-0,8,,8,6,,0,1,2,-0.5,,,,,,,2.0,2.0,1.0,,0
-,TEAM,-,-,-,-,-,10,4,,0,0,0,,,,,,31.0,,,,,,0
-,Totals,-,-,-,-,-,112,23,,1255,607,3717,0.174,1169.0,127.0,195.0,1577.0,176.0,51.0,359.0,58.0,1574.5,35.0,23
-,Opponent Totals,-,-,-,-,-,112,23,,1494,527,3857,0.251,1363.0,176.0,217.0,1561.0,127.0,47.0,405.0,41.0,1867.5,28.0,23
