Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
5,"Clapp, Bethany",So,OH,6-0,114,,114,30,,320,128,985,0.195,14.0,34.0,30.0,228.0,55.0,8.0,44.0,3.0,384.0,1.0,0
7,"Monday, Julia",Jr,RS,6-0,113,,113,30,,326,147,902,0.198,7.0,12.0,21.0,94.0,14.0,2.0,17.0,3.0,348.5,,0
21,"Carlin, Alyssa",Jr,L/DS,5-4,110,,110,30,,3,1,13,0.154,61.0,25.0,14.0,412.0,32.0,,,,28.0,,0
16,"McGarity, Carissa",So,MB,6-1,108,,108,30,,161,54,389,0.275,3.0,,,15.0,2.0,16.0,70.0,15.0,212.0,1.0,0
12,"Taylor, Cameron",Sr,S,5-11,101,,101,29,,144,64,488,0.16399999999999998,12.0,16.0,25.0,91.0,1.0,3.0,43.0,2.0,184.5,2.0,0
3,"Gonzaba, Pilar",So,S,5-8,85,,85,26,,23,6,100,0.17,475.0,14.0,19.0,172.0,,,14.0,1.0,44.0,13.0,0
11,"Blaylock, Presley",Fr,S,5-10,85,,85,27,,17,5,82,0.146,512.0,8.0,26.0,119.0,,,12.0,,30.5,4.0,0
32,"Brown, Maddi",Fr,L/DS,5-5,81,,81,22,,7,4,24,0.125,47.0,16.0,24.0,160.0,35.0,,,,23.0,3.0,0
14,"Waits, Allison",Sr,MB,6-1,64,,64,23,,104,50,268,0.201,2.0,4.0,4.0,27.0,,1.0,25.0,,121.0,,0
15,"Landreth, McKayla",Sr,MB,6-1,63,,63,18,,87,35,201,0.259,5.0,14.0,32.0,18.0,2.0,18.0,50.0,5.0,144.0,,0
2,"Raulie, Tatum",So,L/DS,5-3,57,,57,26,,0,1,2,-0.5,3.0,6.0,7.0,51.0,11.0,,,,6.0,,0
6,"Gray, Camden",Fr,MB,6-1,53,,53,20,,53,19,134,0.254,5.0,4.0,5.0,12.0,,2.0,19.0,2.0,68.5,,0
13,"Roofe, Christina",Fr,MB,6-0,34,,34,16,,30,17,89,0.146,1.0,1.0,4.0,15.0,,1.0,6.0,2.0,35.0,2.0,0
-,TEAM,-,-,-,-,-,15,5,,0,0,0,,,,,,40.0,,,,,,0
-,Totals,-,-,-,-,-,114,23,,1275,531,3677,0.20199999999999999,1147.0,154.0,211.0,1414.0,192.0,51.0,300.0,33.0,1630.0,26.0,23
-,Opponent Totals,-,-,-,-,-,114,23,,1557,538,3823,0.267,1404.0,191.0,284.0,1599.0,153.0,64.0,375.0,22.0,1999.5,34.0,23
