Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
8,"Teter, Loren",Jr,DS,5-6,110,,110,29,,2,0,3,0.667,80.0,9.0,26.0,397.0,33.0,,,,11.0,,0
21,"O'Sullivan, Victoria",So,OH,6-0,110,,110,29,,352,145,872,0.237,2.0,,,57.0,9.0,14.0,38.0,11.0,385.0,,0
10,"Machado, Camryn",Jr,S,5-9,109,,109,29,,48,20,132,0.212,1158.0,16.0,14.0,277.0,1.0,2.0,35.0,13.0,83.0,7.0,0
7,"Turnlund, Hannah",Sr,OH,5-11,107,,107,28,,369,188,1040,0.174,13.0,7.0,23.0,223.0,27.0,4.0,27.0,5.0,393.5,,0
18,"Reeves, Tamia",Sr,MB,6-1,106,,106,29,,207,41,411,0.40399999999999997,3.0,14.0,16.0,65.0,1.0,14.0,87.0,3.0,278.5,1.0,0
17,"McGrath, Sam",Jr,L/DS,5-4,100,,100,29,,1,1,6,0.0,23.0,13.0,35.0,155.0,35.0,,,,14.0,,0
4,"Lee, Lauren",Jr,L/DS,5-1,89,,89,28,,0,1,1,-1.0,13.0,11.0,13.0,132.0,10.0,,,,11.0,,0
19,"Lenn, Maddie",So,OH,5-10,80,,80,26,,49,26,139,0.165,15.0,5.0,34.0,97.0,22.0,,15.0,1.0,61.5,2.0,0
12,"Gillcrist, Erin",Jr,MB,6-1,77,,77,22,,144,75,379,0.182,3.0,,1.0,20.0,2.0,1.0,53.0,9.0,171.5,,0
3,"Walker, Andrea",So,MB,6-0,70,,70,23,,129,45,273,0.308,1.0,,,7.0,,6.0,55.0,7.0,162.5,,0
20,"Hamrick, Lexie",Jr,OH,6-3,52,,52,15,,105,39,218,0.303,1.0,2.0,5.0,10.0,,10.0,42.0,15.0,138.0,1.0,0
11,"Ratliff, Alexis",Fr,MB,6-6,13,,13,7,,9,5,27,0.14800000000000002,,,3.0,2.0,,1.0,2.0,,11.0,,0
9,"Peoples, Gabi",Jr,DS,5-10,11,,11,5,,0,0,0,,51.0,1.0,1.0,14.0,,,,,1.0,,0
1,"Blair, Nya",Fr,OH,5-11,8,,8,5,,13,7,37,0.162,1.0,1.0,2.0,7.0,,1.0,3.0,,16.0,,0
15,"Pugh, Abby",So,MB,6-3,4,,4,3,,8,4,19,0.21100000000000002,,1.0,,2.0,,,3.0,,10.5,,0
6,"Durand, Alexis",Fr,DS,5-7,3,,3,2,,0,0,0,,,,,4.0,3.0,,,,,,0
-,TEAM,-,-,-,-,-,11,8,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,110,12,,1436,597,3557,0.23600000000000002,1364.0,80.0,173.0,1469.0,163.0,53.0,360.0,64.0,1645.0,11.0,12
-,Opponent Totals,-,-,-,-,-,110,12,,1425,569,3692,0.23199999999999998,1322.0,163.0,264.0,1269.0,80.0,47.0,373.0,32.0,1746.5,19.0,12
