Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
9,"Williams, Trinity",So,OH,5-10,103,,103,30,,269,133,759,0.179,13.0,15.0,15.0,253.0,13.0,6.0,25.0,7.0,302.5,,0
10,"Eulitz, Erin",Sr,OH,5-10,103,,103,30,,17,8,90,0.1,84.0,24.0,30.0,520.0,28.0,,,,41.0,3.0,0
14,"Wright, Allie",Jr,MB,6-1,103,,103,30,,200,51,503,0.29600000000000004,15.0,40.0,9.0,65.0,,17.0,78.0,7.0,296.0,2.0,0
3,"Cooke, Erin",So,S,5-11,103,,103,30,,286,123,766,0.213,481.0,35.0,38.0,181.0,,5.0,55.0,4.0,353.5,18.0,1
8,"Talbert, Lauren",So,OH,5-11,98,,98,30,,266,150,848,0.13699999999999998,21.0,26.0,32.0,245.0,32.0,6.0,21.0,3.0,308.5,1.0,0
21,"Jones, Sierra",Jr,S,5-7,98,,98,29,,8,3,29,0.172,558.0,22.0,17.0,152.0,,,2.0,,31.0,16.0,0
6,"Cairns, Paige",Fr,RS,5-10,87,,87,27,,85,57,282,0.099,3.0,,1.0,13.0,,7.0,30.0,7.0,107.0,1.0,0
4,"Davis, Gracie",Fr,OH,6-0,55,,55,20,,96,64,276,0.11599999999999999,3.0,,,24.0,3.0,1.0,14.0,1.0,104.0,,0
1,"Chapman, Hannah",Jr,MB,6-1,55,,55,17,,35,7,106,0.264,3.0,,,7.0,,5.0,33.0,4.0,56.5,,0
2,"Henderson, Caroline",Jr,DS,5-7,28,,28,12,,22,23,99,-0.01,5.0,4.0,10.0,69.0,14.0,,3.0,,27.5,,0
5,"Stanko, Samantha",So,L/DS,5-8,18,,18,7,,2,1,4,0.25,4.0,2.0,10.0,25.0,2.0,,,,4.0,,0
12,"Braxton, Emily",So,L/DS,5-9,15,,15,7,,0,0,3,0.0,1.0,2.0,6.0,41.0,6.0,,,,2.0,1.0,0
24,"James, Taylor",Fr,MB,6-3,4,,4,3,,0,0,1,0.0,,,,,,,1.0,2.0,,,0
-,TEAM,-,-,-,-,-,14,6,,0,1,1,-1.0,,,,,32.0,,,,,,0
-,Totals,-,-,-,-,-,103,17,,1286,621,3767,0.177,1191.0,170.0,168.0,1595.0,130.0,47.0,262.0,35.0,1634.0,42.0,17
-,Opponent Totals,-,-,-,-,-,103,17,,1212,548,3570,0.18600000000000003,1130.0,130.0,199.0,1588.0,169.0,47.0,379.0,40.0,1578.5,35.0,17
