Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
10,"Lázaro, Raquel",So,S,6-0,132,,132,32,,64,22,173,0.243,1404.0,22.0,42.0,353.0,1.0,6.0,105.0,7.0,144.5,19.0,0
3,"Weske, Emilia",Fr,OH,6-2,130,,130,32,,271,75,714,0.275,15.0,35.0,70.0,138.0,3.0,3.0,76.0,16.0,347.0,1.0,0
11,"Gross, Jasmine",Sr,MB,6-3,128,,128,31,,260,46,571,0.375,4.0,15.0,29.0,51.0,1.0,13.0,160.0,7.0,368.0,2.0,0
21,"Horin, Madison",Fr,MB,6-2,122,,122,32,,88,46,239,0.17600000000000002,1.0,,,7.0,,11.0,110.0,14.0,154.0,4.0,0
16,"Lanier, Khalia",Sr,OH,6-2,115,,115,28,,566,191,1408,0.266,23.0,30.0,51.0,224.0,46.0,4.0,39.0,6.0,619.5,,0
13,"LeGrand, Raegan",Sr,L,5-10,113,,113,30,,2,2,15,0.0,64.0,11.0,30.0,334.0,12.0,,,,13.0,3.0,0
20,"Adams, Jenna",Sr,L,5-10,103,,103,25,,0,0,2,0.0,31.0,18.0,25.0,250.0,25.0,,,,18.0,,0
5,"Owes, Kalen",Fr,OH,6-2,102,,102,26,,220,99,650,0.18600000000000003,6.0,9.0,14.0,147.0,26.0,1.0,53.0,4.0,256.5,,0
14,"Barra, Keila",Fr,L,5-8,77,,77,20,,1,0,3,0.33299999999999996,13.0,6.0,11.0,81.0,12.0,,,,7.0,,0
7,"Botkin, Brooke",Jr,OH,6-1,71,,71,19,,218,103,639,0.18,7.0,14.0,29.0,148.0,30.0,4.0,24.0,7.0,248.0,,0
6,"Baptista, Emily",Sr,OPP,6-2,48,,48,13,,18,15,69,0.043,2.0,13.0,10.0,14.0,,1.0,4.0,,34.0,,0
2,"Duff, Chandlar",Fr,MB,6-2,28,,28,10,,10,3,29,0.24100000000000002,1.0,,,2.0,,3.0,23.0,7.0,24.5,,0
1,"Schirmer, Brooklyn",So,OH,6-1,10,,10,5,,0,0,0,,1.0,,1.0,14.0,5.0,,,,,,0
9,"Marina, Cindy",Sr,S,5-11,5,,5,3,,0,0,0,,2.0,1.0,,,,,,,1.0,,0
4,"Bustamante, Abril",Sr,L,6-0,2,,2,4,,0,0,0,,,,,4.0,1.0,,,,,,0
-,TEAM,-,-,-,-,-,9,6,,0,0,0,,,,,,27.0,,,,,,0
-,Totals,-,-,-,-,-,132,24,,1718,602,4512,0.247,1574.0,174.0,312.0,1767.0,189.0,46.0,594.0,68.0,2235.0,29.0,24
-,Opponent Totals,-,-,-,-,-,132,25,,1707,725,4566,0.215,1571.0,189.0,269.0,1936.0,174.0,68.0,366.0,56.0,2147.0,31.0,24
