Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
12,"Welch, Sydney",Jr,L,5-4,100,,100,29,,3,3,26,0.0,27.0,25.0,16.0,185.0,30.0,,,,28.0,,0.0
11,"Sklaver, Caroline",Sr,MB,6-1,100,,100,29,,147,52,345,0.275,4.0,14.0,23.0,53.0,,7.0,95.0,14.0,215.5,2.0,0.0
14,"Lee, Jaimeson",Sr,S,5-10,100,,100,29,,63,10,180,0.294,893.0,26.0,18.0,277.0,,6.0,73.0,11.0,131.5,19.0,0.0
3,"Bowman, Bella",So,L,5-7,100,,100,29,,1,0,6,0.16699999999999998,83.0,26.0,12.0,413.0,23.0,,,,27.0,,0.0
6,"Iott, Skylar",Sr,OH,6-0,99,,99,29,,395,219,1285,0.13699999999999998,25.0,29.0,28.0,209.0,60.0,4.0,38.0,10.0,447.0,2.0,0.0
15,"Valle, Paty",Sr,MB,6-4,92,,92,27,,193,130,565,0.11199999999999999,3.0,37.0,63.0,67.0,,3.0,85.0,1.0,275.5,3.0,0.0
9,"Merryman, Heather",So,S,5-8,79,,79,24,,0,0,5,0.0,12.0,2.0,1.0,90.0,11.0,,,,2.0,3.0,0.0
2,"Dozie-Nnamah, Paz",So,MB,6-1,70,,70,24,,70,54,226,0.071,4.0,,,57.0,8.0,,11.0,4.0,75.5,2.0,0.0
13,"Fauntleroy, Callie",Jr,MB,6-2,63,,63,24,,60,31,150,0.193,,,,7.0,,3.0,62.0,12.0,94.0,1.0,0.0
16,"Young, Jordan",Sr,OH,6-0,60,,60,20,,138,53,419,0.203,3.0,,,43.0,2.0,2.0,19.0,1.0,149.5,,0.0
4,"Feek, Addie",Fr,MB,6-3,49,,49,18,,54,22,132,0.242,1.0,,1.0,7.0,,6.0,49.0,9.0,84.5,1.0,0.0
8,"Pintel, Sarah",Fr,OH,6-5,22,,22,10,,34,20,94,0.149,,,,11.0,,,5.0,2.0,36.5,,0.0
1,"Yim, Malia",Fr,S,5-10,6,,6,3,,0,0,0,,,,3.0,3.0,,,,,,,0.0
18,"Dwyer, Noelle",So,OH,6-1,2,,2,2,,2,0,3,0.667,,,,1.0,,,,,2.0,,
7,"Williams, Melody",So,OPP,5-11,2,,2,2,,0,0,5,0.0,,,,,,1.0,2.0,,2.0,,
-,TEAM,-,-,-,-,-,6,3,,0,0,0,,,,,,11.0,,,,,,0.0
-,Totals,-,-,-,-,-,100,19,,1160,594,3441,0.16399999999999998,1055.0,159.0,165.0,1423.0,145.0,32.0,439.0,64.0,1461.0,33.0,19.0
-,Opponent Totals,-,-,-,-,-,100,19,,1247,549,3456,0.20199999999999999,1161.0,145.0,224.0,1473.0,159.0,21.0,350.0,38.0,1503.0,36.0,19.0
