Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
16,"Esposito, Cecilia",Sr,MB,6-3,93,,93,28,,70,21,211,0.23199999999999998,5.0,1.0,3.0,23.0,3.0,3.0,58.0,9.0,103.0,1.0,0
17,"Tyus, Madi",So,OH,6-0,86,,86,27,,321,135,896,0.20800000000000002,12.0,25.0,43.0,254.0,41.0,1.0,22.0,7.0,358.0,,0
1,"Krug, Gabby",Fr,S,5-7,76,,76,25,,0,0,6,0.0,14.0,8.0,16.0,120.0,15.0,,,,8.0,,0
11,"Adams, Nicole",So,MB,6-1,75,,75,22,,198,125,661,0.11,7.0,26.0,65.0,153.0,8.0,2.0,40.0,6.0,246.0,1.0,0
25,"Edgington, Jeanie",Fr,MB,6-1,66,,66,22,,32,32,138,0.0,1.0,,,5.0,2.0,7.0,29.0,5.0,53.5,,0
10,"Thomas, Shannon",Jr,DS,5-8,65,,65,21,,12,3,42,0.214,541.0,7.0,18.0,152.0,1.0,2.0,13.0,1.0,27.5,13.0,0
5,"McGraw, Keara",So,OH,5-11,62,,62,20,,125,92,434,0.076,5.0,7.0,34.0,114.0,23.0,2.0,12.0,9.0,140.0,,0
7,"Belford, Logan",Jr,L,5-8,60,,60,19,,2,0,7,0.28600000000000003,24.0,16.0,24.0,150.0,25.0,,,,18.0,1.0,0
13,"Mamone, Alexa",So,OH,5-11,53,,53,24,,92,63,345,0.084,4.0,11.0,27.0,67.0,39.0,1.0,6.0,,106.0,,0
22,"Sweeney, Kimmy",So,S,5-10,38,,38,12,,8,4,31,0.129,241.0,8.0,19.0,92.0,3.0,1.0,4.0,3.0,19.0,12.0,0
20,"Rice, Sophie",So,MB,6-1,33,,33,12,,21,12,60,0.15,,,,6.0,1.0,5.0,4.0,3.0,27.5,,0
14,"Shoupe, Cassie",Fr,DS,5-5,25,,25,9,,0,0,2,0.0,1.0,6.0,11.0,12.0,,,,,6.0,,0
18,"Langsdorf, Rachel",Fr,OH,-,14,,14,6,,12,9,60,0.05,2.0,2.0,4.0,22.0,6.0,,1.0,1.0,14.5,,0
6,"Scott, Sydney",Fr,OH,5-10,13,,13,8,,16,14,60,0.033,,,3.0,8.0,9.0,,,,16.0,,0
4,"Horvath, Hannah",Fr,DS,-,6,,6,9,,0,0,0,,4.0,,4.0,4.0,1.0,,,,,,0
15,"Shamlin, Daysha",Jr,MH,5-10,3,,3,2,,0,0,0,,,,,,,,,,,,0
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,29.0,,,,,,0
-,Totals,-,-,-,-,-,93,19,,909,510,2953,0.135,861.0,117.0,271.0,1182.0,206.0,24.0,189.0,44.0,1114.5,28.0,19
-,Opponent Totals,-,-,-,-,-,93,19,,1164,376,2945,0.268,1049.0,206.0,176.0,1347.0,118.0,38.0,269.0,45.0,1488.5,13.0,19
