Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Spence, Chelcie",Jr,DS,5-2,103,,103,27,,4,5,20,-0.05,63.0,16.0,24.0,444.0,29.0,,1.0,,20.5,,0.0
2,"Schmid, Brianna",Sr,MB,6-1,103,,103,27,,180,36,439,0.32799999999999996,8.0,23.0,22.0,57.0,2.0,17.0,76.0,7.0,258.0,,0.0
8,"Nieporte, Riley",Jr,OH,5-9,103,,103,27,,227,84,646,0.221,4.0,2.0,1.0,52.0,7.0,6.0,10.0,4.0,240.0,3.0,0.0
10,"Djokovic, Elena",Fr,OH,6-1,103,,103,27,,293,96,824,0.239,14.0,5.0,10.0,113.0,9.0,10.0,40.0,5.0,328.0,,0.0
23,"Deisa, Eva",Sr,OH,5-10,102,,102,27,,300,125,990,0.177,25.0,34.0,15.0,330.0,25.0,5.0,44.0,6.0,361.0,3.0,0.0
12,"Ivanova, Naina",Jr,L,5-10,101,,101,27,,11,3,36,0.222,70.0,24.0,20.0,221.0,38.0,,,,35.0,1.0,0.0
11,"DeStaffino, Emily",Sr,S,5-10,98,,98,26,,53,12,215,0.191,953.0,18.0,20.0,249.0,,5.0,42.0,6.0,97.0,9.0,0.0
22,"Oscarson, Kaylee",Fr,MB,6-5,98,,98,26,,188,63,399,0.313,10.0,,,51.0,3.0,19.0,57.0,11.0,235.5,1.0,0.0
5,"Perez, Alejandra",So,OH,5-8,72,,72,20,,6,2,20,0.2,8.0,7.0,12.0,174.0,18.0,,,1.0,13.0,1.0,0.0
13,"Muldrow, Kennedy",Fr,MB,6-0,17,,17,9,,5,4,17,0.059000000000000004,,,,4.0,,,3.0,1.0,6.0,,0.0
16,"Baynard, Madison",Fr,MB,6-3,15,,15,7,,4,4,27,0.0,1.0,,,3.0,,1.0,4.0,,7.0,1.0,0.0
9,"Leipold, Lindsey",So,S,5-6,3,,3,2,,0,0,0,,8.0,1.0,,1.0,,,,,1.0,,
-,TEAM,-,-,-,-,-,2,2,,0,0,0,,,,,,27.0,,,,,,0.0
-,Totals,-,-,-,-,-,103,25,,1271,434,3633,0.23,1164.0,130.0,124.0,1699.0,158.0,63.0,277.0,41.0,1602.5,19.0,25.0
-,Opponent Totals,-,-,-,-,-,103,25,,1468,554,3972,0.23,1346.0,158.0,183.0,1717.0,130.0,58.0,265.0,69.0,1816.5,31.0,25.0
