Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Salvador, Averi",Jr,L/DS,5-5,92,,92,27,,4,1,11,0.273,109.0,13.0,20.0,434.0,15.0,,,,17.0,2.0,0
1,"Spells, Kayla",Fr,MB,6-0,88,,88,27,,98,34,287,0.223,7.0,1.0,2.0,27.0,2.0,7.0,65.0,4.0,138.5,,0
5,"Grimshaw, Gem",So,OH,6-1,82,,82,25,,220,104,745,0.156,2.0,22.0,24.0,196.0,18.0,2.0,21.0,1.0,254.5,,0
15,"Jean-Philippe, Baleigh",Jr,MH,6-1,82,,82,25,,76,33,214,0.201,1.0,,3.0,5.0,1.0,11.0,61.0,9.0,117.5,,0
2,"Boyd, Peyton",So,RS,6-3,74,,74,23,,213,82,446,0.294,10.0,5.0,17.0,113.0,4.0,1.0,44.0,6.0,241.0,,0
12,"Papazoglou, Katerina",Jr,OH,6-1,71,,71,25,,173,64,552,0.19699999999999998,15.0,18.0,15.0,200.0,24.0,,12.0,,197.0,2.0,0
11,"Lindgren, Tyler",So,S,5-11,70,,70,21,,31,8,93,0.247,629.0,9.0,7.0,160.0,2.0,2.0,9.0,3.0,46.5,10.0,0
9,"Merfol, Selina",Jr,S,5-10,65,,65,22,,6,4,28,0.071,291.0,12.0,19.0,117.0,,,8.0,1.0,22.0,18.0,0
3,"Saito, Nikki",Fr,L/DS,5-3,56,,56,19,,0,0,1,0.0,3.0,9.0,10.0,43.0,,,,,9.0,,0
10,"Janetzke, Naomi",Fr,OH,6-2,51,,51,20,,86,31,277,0.19899999999999998,7.0,1.0,5.0,55.0,12.0,1.0,19.0,7.0,97.5,,0
16,"Bolukbasi, Miray",So,OH,6-1,49,,49,20,,140,65,356,0.21100000000000002,7.0,3.0,11.0,77.0,17.0,,9.0,4.0,147.5,3.0,0
14,"Westfield, Dana",Sr,OH,6-1,46,,46,19,,104,30,285,0.26,,,,19.0,1.0,2.0,15.0,2.0,113.5,,0
7,"Salanoa, Xeryah",So,RS,6-0,45,,45,18,,3,1,18,0.111,6.0,6.0,12.0,23.0,,2.0,8.0,,14.5,,0
-,TEAM,-,-,-,-,-,18,10,,0,0,0,,,,1.0,,20.0,,,,,,0
-,Totals,-,-,-,-,-,92,8,,1154,457,3313,0.21,1087.0,99.0,146.0,1469.0,116.0,28.0,271.0,37.0,1262.5,35.0,8
-,Opponent Totals,-,-,-,-,-,92,8,,1230,498,3411,0.215,1162.0,116.0,172.0,1463.0,99.0,32.0,287.0,39.0,1413.5,36.0,8
