Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
4,"Sanabia, Amanda",Sr,L/DS,5-5,118,,118,34,,3,2,11,0.091,130.0,36.0,19.0,458.0,31.0,,,1.0,39.0,1.0,0
17,"Di Maulo, Erica",Sr,S,6-0,117,,117,34,,83,26,212,0.26899999999999996,1189.0,44.0,40.0,242.0,1.0,6.0,50.0,10.0,158.0,20.0,0
1,"Yoshioka, Sheena",So,L/DS,5-3,117,,117,34,,0,0,1,0.0,15.0,17.0,21.0,41.0,1.0,,,,17.0,,0
6,"Alexakou, Efrosini",So,OH,6-1,116,,116,34,,491,208,1146,0.247,18.0,28.0,48.0,274.0,39.0,12.0,36.0,10.0,549.0,3.0,0
18,"Rastelli, Rachele",So,OPP,6-4,115,,115,34,,369,161,908,0.22899999999999998,15.0,28.0,25.0,136.0,1.0,11.0,71.0,28.0,443.5,,0
14,"Mikelova, Klara",Jr,OH,6-1,112,,112,33,,299,142,792,0.198,25.0,23.0,24.0,221.0,21.0,3.0,38.0,6.0,344.0,,0
19,"Kathariou, Ariadni",So,MB,6-1,109,,109,33,,136,46,337,0.267,17.0,1.0,3.0,21.0,1.0,12.0,85.0,12.0,191.5,,0
3,"Palacios, Maria Angelica",Jr,MB,6-2,98,,98,33,,118,45,324,0.225,6.0,,1.0,21.0,,12.0,74.0,13.0,167.0,,0
2,"Rodriguez, Iliana",Fr,L/DS,5-5,76,,76,29,,0,0,0,,8.0,1.0,3.0,81.0,17.0,,,,1.0,,0
11,"Baumrukova, Tiziana",Jr,S,5-9,64,,64,29,,6,1,11,0.455,78.0,5.0,4.0,74.0,1.0,,,,11.0,6.0,0
15,"Wood, Kayley",Jr,MB,6-2,41,,41,21,,53,28,148,0.16899999999999998,,,,8.0,,2.0,17.0,,63.5,1.0,0
8,"Wagner, Hanna",Sr,MB,6-3,40,,40,23,,21,7,46,0.304,1.0,,,2.0,,,17.0,,29.5,1.0,0
28,"Askovic, Jovana",So,OH,6-4,12,,12,9,,15,4,43,0.256,,,,3.0,,,4.0,1.0,17.0,,0
9,"McCalla, Jordan",Jr,OH,6-1,10,,10,10,,4,6,24,-0.083,1.0,2.0,3.0,4.0,1.0,,,,6.0,,0
-,TEAM,-,-,-,-,-,14,10,,0,0,0,,,,,,21.0,,,,,,0
-,Totals,-,-,-,-,-,118,9,,1600,676,4005,0.231,1503.0,185.0,191.0,1586.0,135.0,58.0,393.0,81.0,1906.5,32.0,9
-,Opponent Totals,-,-,-,-,-,118,9,,1425,626,3966,0.201,1329.0,135.0,264.0,1385.0,185.0,57.0,493.0,62.0,1720.5,40.0,9
