Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
7,"Skrabak, Carly",Fr,L,5-6,112,,112,30,,0,2,14,-0.14300000000000002,80.0,19.0,22.0,475.0,39.0,,,,19.0,1.0,0
14,"Hand, Ashley",So,S,6-0,112,,112,30,,84,17,241,0.278,1111.0,20.0,17.0,277.0,,6.0,37.0,5.0,128.5,15.0,0
6,"Verzani, Ali",Jr,OH,5-10,110,,110,30,,395,170,1221,0.184,32.0,33.0,23.0,313.0,41.0,5.0,44.0,12.0,455.0,4.0,0
13,"Dorsey, Taylor",So,MB,6-2,109,,109,30,,307,114,717,0.26899999999999996,5.0,8.0,36.0,25.0,,23.0,98.0,14.0,387.0,,0
16,"Thomas, Rachel",Sr,MB,6-2,107,,107,30,,252,74,610,0.292,3.0,,1.0,10.0,,13.0,57.0,6.0,293.5,1.0,0
23,"Osterbur, Emma",Fr,S,5-8,104,,104,29,,1,0,6,0.16699999999999998,42.0,15.0,23.0,208.0,,,,,16.0,2.0,0
20,"Duncan, Abigail",Sr,OH,5-10,87,,87,28,,3,2,21,0.048,13.0,12.0,37.0,201.0,4.0,,,,15.0,1.0,0
24,"Gish, Morgan",Fr,RS,6-0,83,,83,28,,111,81,332,0.09,5.0,1.0,1.0,33.0,,3.0,39.0,2.0,134.5,1.0,0
1,"Oatis, Dallas",Fr,MB,5-11,61,,61,23,,101,68,312,0.106,1.0,1.0,3.0,20.0,,8.0,18.0,2.0,119.0,,0
3,"Toledo, Lauren",So,L,5-4,54,,54,17,,0,0,1,0.0,6.0,4.0,14.0,21.0,,,,,4.0,,0
8,"Brooks, Emily",Sr,OH,5-11,50,,50,20,,52,33,217,0.08800000000000001,2.0,4.0,2.0,37.0,3.0,,6.0,3.0,58.5,,0
5,"Wheeler, Julia",Fr,OH,5-9,40,,40,18,,40,30,168,0.06,2.0,5.0,14.0,66.0,10.0,2.0,11.0,2.0,52.5,,0
33,"Boom, Skylar",Fr,MB,6-2,27,,27,12,,30,22,88,0.091,1.0,,,5.0,,2.0,6.0,,35.0,,0
4,"Furtado, Madeline",So,OH,6-0,19,,19,7,,28,18,105,0.095,1.0,,20.0,36.0,15.0,2.0,5.0,,32.5,,0
27,"Stier, Aynsley",So,MB,6-4,15,,15,10,,8,2,19,0.316,,,,1.0,,,6.0,,11.0,,0
2,"George, Raya",Fr,L,5-6,2,,2,2,,0,0,0,,,,1.0,,,,,,,,0
-,TEAM,-,-,-,-,-,17,11,,0,0,0,,,,,,25.0,,,,,,0
-,Totals,-,-,-,-,-,112,13,,1412,633,4072,0.191,1305.0,122.0,215.0,1728.0,138.0,64.0,327.0,46.0,1653.5,25.0,13
-,Opponent Totals,-,-,-,-,-,112,13,,1435,643,4095,0.193,1349.0,139.0,194.0,1794.0,122.0,45.0,305.0,33.0,1615.0,40.0,13
