Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
15,"Davis, Sophia",Fr,MH,6-1,93,,93,28,,257,60,504,0.391,2.0,1.0,7.0,25.0,,18.0,115.0,9.0,333.5,1.0,0
19,"Marshall, Savannah",So,L,5-3,93,,93,28,,0,0,11,0.0,63.0,18.0,26.0,374.0,17.0,,1.0,,18.5,,0
3,"Beasley, Karis",Jr,L/DS,5-9,93,,93,28,,17,13,79,0.051,12.0,22.0,46.0,208.0,23.0,1.0,,,40.0,2.0,0
2,"Brind'Amour, Briley",Sr,OH,5-11,93,,93,28,,283,127,897,0.174,17.0,21.0,36.0,174.0,26.0,10.0,37.0,,332.5,,0
9,"White, M'Kaela",Sr,MB,6-3,93,,93,28,,230,56,529,0.32899999999999996,5.0,9.0,20.0,30.0,,10.0,89.0,4.0,293.5,3.0,0
6,"Nathan, Danielle",Fr,OH,6-0,90,,90,27,,215,114,597,0.16899999999999998,8.0,,,42.0,12.0,14.0,35.0,5.0,246.5,,0
10,"Martin, Sarah",Sr,S,6-1,88,,88,27,,92,20,231,0.312,854.0,15.0,37.0,155.0,,9.0,65.0,13.0,148.5,15.0,0
11,"Jones, Cameryn",Fr,RS,5-11,86,,86,26,,63,39,195,0.12300000000000001,1.0,,,21.0,,4.0,62.0,4.0,98.0,4.0,0
14,"White, Zarah",Jr,L/DS,5-7,72,,72,25,,3,1,9,0.222,7.0,10.0,11.0,113.0,17.0,1.0,1.0,1.0,14.0,,0
4,"Dozier, Caroline",Fr,S,6-0,61,,61,19,,3,0,21,0.14300000000000002,83.0,16.0,22.0,122.0,,,3.0,,20.5,,0
12,"Frye, Rebecca",So,S,5-10,13,,13,8,,0,0,0,,,1.0,3.0,1.0,,,,,1.0,,0
5,"Meyer, Caitlyn",Jr,RS,6-0,8,,8,4,,5,4,20,0.05,,,,,,,4.0,1.0,7.0,,0
1,"Richardson, Skyla",Jr,MB,6-3,1,,1,1,,1,0,1,1.0,,,,,,,,,1.0,,0
-,TEAM,-,-,-,-,-,3,2,,0,0,0,,,,,,17.0,,,,,,0
-,Totals,-,-,-,-,-,93,20,,1171,440,3103,0.23600000000000002,1052.0,113.0,208.0,1265.0,112.0,67.0,412.0,37.0,1419.0,25.0,20
-,Opponent Totals,-,-,-,-,-,93,20,,1130,583,3236,0.16899999999999998,1033.0,112.0,195.0,1256.0,113.0,13.0,281.0,25.0,1255.5,30.0,20
