Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
6,"Zerwas, Lacey",So,S,6-0,108,,108,29,,47,17,139,0.21600000000000003,1116.0,22.0,11.0,259.0,,1.0,37.0,8.0,88.5,2.0,0
7,"Hasting, Alexa",Jr,L/DS,5-10,108,,108,29,,0,1,1,-1.0,101.0,13.0,24.0,451.0,30.0,,,,13.0,,0
22,"Adams, Audrey",Jr,MB,6-2,100,,100,28,,174,72,471,0.217,4.0,10.0,14.0,44.0,1.0,11.0,80.0,7.0,235.0,1.0,0
19,"Jordan, Kristina",So,MB,6-4,96,,96,27,,282,146,791,0.172,6.0,25.0,46.0,99.0,8.0,8.0,26.0,9.0,328.0,2.0,0
4,"Broughton, Keatan",So,DS,5-5,96,,96,29,,1,3,6,-0.33299999999999996,25.0,6.0,16.0,156.0,24.0,,,,7.0,,0
14,"Lynch, Briana",Jr,MB,6-2,91,,91,27,,221,64,521,0.301,3.0,,,16.0,1.0,9.0,73.0,12.0,266.5,,0
17,"Evans, Katelyn",Sr,OH,6-1,88,,88,29,,302,126,838,0.21,1.0,,4.0,70.0,7.0,2.0,46.0,7.0,327.0,,0
9,"Slinde, Erin",Sr,S,6-0,85,,85,27,,145,58,371,0.235,12.0,4.0,11.0,64.0,2.0,,41.0,4.0,169.5,,0
1,"Winter, Natalie",Fr,DS,5-9,82,,82,29,,2,1,7,0.14300000000000002,8.0,14.0,25.0,112.0,19.0,,,,16.0,,0
2,"Lux, Kristin",So,OH,6-1,65,,65,19,,150,80,502,0.139,5.0,5.0,31.0,127.0,16.0,2.0,30.0,8.0,172.0,,0
12,"Cuckovich, Gabrielle",Sr,DS,5-5,61,,61,23,,0,0,0,,5.0,1.0,2.0,67.0,9.0,,,,1.0,,0
16,"Proctor, Lindsay",Jr,DS,5-8,46,,46,17,,0,0,0,,7.0,1.0,3.0,83.0,8.0,,,,1.0,,0
5,"DeMeo, Katie",Jr,MB,6-3,39,,39,18,,47,18,135,0.215,1.0,2.0,1.0,7.0,,5.0,29.0,4.0,68.5,,0
18,"McElhaney, Macy",So,OH,6-1,12,,12,9,,16,12,59,0.068,,1.0,3.0,2.0,,,6.0,1.0,20.0,,0
20,"Richards, Ava",Jr,DS,5-7,6,,6,5,,0,0,0,,,,,2.0,3.0,,,,,,0
11,"Gibbons, Abby",So,DS,5-7,4,,4,4,,0,0,0,,1.0,,1.0,1.0,1.0,,,,,,0
-,TEAM,-,-,-,-,-,10,9,,0,0,0,,,,,,10.0,,,,,,0
-,Totals,-,-,-,-,-,108,4,,1387,598,3841,0.205,1295.0,104.0,192.0,1560.0,139.0,38.0,368.0,60.0,1644.0,5.0,4
-,Opponent Totals,-,-,-,-,-,108,4,,1450,590,3858,0.223,1364.0,139.0,218.0,1615.0,104.0,36.0,385.0,52.0,1750.5,24.0,4
