Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
1,"Lawler, Madison",Jr,L/DS,5-7,100,,100,29,,2,0,6,0.33299999999999996,61.0,19.0,29.0,500.0,22.0,,,,21.0,,0
2,"Krutsinger, Kess",Fr,MH,5-11,100,,100,29,,184,63,478,0.253,5.0,2.0,10.0,25.0,,11.0,59.0,7.0,226.5,,0
11,"Chapman, Ashley",Sr,OH,5-11,96,,96,29,,144,71,549,0.133,31.0,14.0,18.0,232.0,20.0,1.0,14.0,,166.0,1.0,0
12,"Matsumoto, Piper",Jr,S,5-11,94,,94,28,,87,26,290,0.21,814.0,19.0,24.0,249.0,1.0,5.0,24.0,8.0,123.0,23.0,0
5,"Garraway, Kellie",So,L/DS,5-5,93,,93,28,,2,1,18,0.055999999999999994,42.0,18.0,20.0,245.0,24.0,,1.0,,20.5,,0
13,"Legg, Lindsey",Fr,L/DS,5-7,87,,87,28,,2,3,12,-0.083,28.0,3.0,11.0,189.0,20.0,,,,5.0,,0
15,"Hidalgo, Gillian",Fr,RS,6-1,83,,83,28,,187,106,668,0.121,6.0,2.0,11.0,68.0,22.0,,7.0,4.0,192.5,,0
9,"Berry, Ashley",Sr,OH,5-10,49,,49,17,,112,63,328,0.149,,,,25.0,1.0,,17.0,,120.5,,0
10,"Guillemaud, Liana",Fr,OH,5-10,47,,47,18,,114,81,411,0.08,1.0,7.0,14.0,37.0,6.0,,7.0,2.0,124.5,,0
18,"Tuisamatatele, Kaile",Jr,MH,5-11,46,,46,18,,51,21,155,0.19399999999999998,1.0,2.0,6.0,20.0,1.0,5.0,17.0,2.0,66.5,1.0,0
7,"Hanback, Kinsley",So,OH,5-10,46,,46,16,,110,42,288,0.23600000000000002,1.0,3.0,3.0,26.0,,6.0,12.0,,125.0,,0
19,"Ashton, Addie",So,OH,6-0,36,,36,14,,47,30,187,0.091,7.0,2.0,7.0,33.0,9.0,,14.0,3.0,56.0,,0
21,"Klusman, Chloe",So,MB,6-2,31,,31,13,,37,19,112,0.161,1.0,1.0,2.0,10.0,,2.0,14.0,3.0,47.0,,0
6,"Erdmann, Katie",Fr,OH,5-11,30,,30,16,,42,21,166,0.127,,1.0,1.0,13.0,5.0,1.0,8.0,2.0,48.0,,0
4,"Johnson, Summer",Fr,S,5-11,21,,21,10,,14,2,34,0.353,96.0,1.0,5.0,30.0,,,2.0,,16.0,5.0,0
16,"Phelan, Hallie",Fr,RS,5-10,20,,20,8,,30,18,95,0.126,1.0,1.0,,7.0,,,8.0,1.0,35.0,,0
20,"Sims, Jacoby",Jr,OH,5-11,13,,13,8,,18,5,60,0.217,,,2.0,2.0,,1.0,7.0,1.0,22.5,,0
-,TEAM,-,-,-,-,-,16,10,,0,1,1,-1.0,,,,,16.0,,,,,,0
-,Totals,-,-,-,-,-,102,7,,1183,573,3858,0.158,1095.0,95.0,163.0,1711.0,147.0,32.0,211.0,33.0,1341.5,30.0,7
-,Opponent Totals,-,-,-,-,-,102,7,,1442,459,3833,0.256,1343.0,148.0,180.0,1785.0,96.0,61.0,312.0,38.0,1695.0,23.0,7
