Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
18,"Lake, Mary",Sr,L,5-7,112,,112,31,,2,1,14,0.071,139.0,24.0,19.0,404.0,16.0,,,,26.0,1.0,0
24,"Eschenberg, Kennedy",Jr,MB,6-4,112,,112,31,,195,45,425,0.353,6.0,,,18.0,1.0,8.0,126.0,7.0,266.0,,0
2,"Gneiting, Heather",So,MB,6-4,112,,112,31,,226,78,489,0.303,16.0,20.0,26.0,54.0,,12.0,126.0,12.0,321.0,1.0,0
9,"Robinson, Madelyn",So,OH,5-10,112,,112,31,,279,128,741,0.204,28.0,3.0,6.0,170.0,41.0,2.0,41.0,4.0,304.5,,0
7,"Bower, Whitney",Fr,S,5-9,112,,112,31,,87,14,187,0.39,1070.0,40.0,42.0,278.0,,1.0,57.0,6.0,156.5,25.0,0
14,"Miller, McKenna",Sr,OH,6-1,111,,111,31,,397,113,970,0.293,11.0,43.0,48.0,102.0,7.0,4.0,56.0,4.0,472.0,2.0,0
20,"Lyman, Riley",Sr,OH,6-0,99,,99,30,,7,4,26,0.115,9.0,,,109.0,8.0,,2.0,,8.0,,0
1,"Ballard-Nixon, Taylen",Jr,OH,6-3,77,,77,28,,139,45,386,0.244,4.0,14.0,21.0,52.0,5.0,4.0,52.0,8.0,183.0,,0
11,"Dayton, Abbey",Fr,OH,6-1,75,,75,24,,0,2,3,-0.667,12.0,3.0,16.0,86.0,9.0,,,,3.0,,0
12,"Grimmer, Kate",Fr,OPP,6-1,74,,74,24,,124,56,300,0.22699999999999998,2.0,4.0,2.0,48.0,,,51.0,9.0,153.5,,0
8,"Tausinga, Tayler",So,S,5-8,70,,70,25,,0,0,0,,3.0,15.0,22.0,24.0,,,,,15.0,,0
17,"Wee, Grace",Fr,L,5-6,45,,45,15,,0,0,1,0.0,9.0,3.0,7.0,53.0,6.0,,,,3.0,,0
15,"Moea'i, Kiani",Sr,S,5-10,34,,34,19,,0,0,3,0.0,16.0,4.0,5.0,2.0,,,2.0,,5.0,1.0,0
3,"Bower, Morgan",Fr,L,5-8,23,,23,11,,0,1,3,-0.33299999999999996,4.0,,,28.0,1.0,,,,,,0
21,"Llarenas, Whitney",Fr,MB,6-3,4,,4,4,,2,0,4,0.5,,,,,,,1.0,,2.5,,0
-,TEAM,-,-,-,-,-,4,2,,0,0,0,,,,,,20.0,,,,,,0
-,Totals,-,-,-,-,-,112,24,,1458,487,3552,0.273,1329.0,173.0,214.0,1428.0,114.0,31.0,514.0,50.0,1919.0,30.0,24
-,Opponent Totals,-,-,-,-,-,112,24,,1286,680,3686,0.16399999999999998,1215.0,115.0,242.0,1386.0,172.0,28.0,402.0,60.0,1630.0,21.0,24
