Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Boiseau, Brooke",So,MB,6-1,114,,114,28,,310,97,737,0.289,13.0,20.0,29.0,44.0,,2.0,103.0,1.0,383.5,1.0,0.0
19,"Vukobrat, Milica",So,RS,6-0,112,,112,28,,238,125,775,0.146,19.0,26.0,9.0,180.0,32.0,6.0,68.0,3.0,304.0,1.0,0.0
1,"Elisaia, Leisa",So,S,5-11,109,,109,28,,28,7,87,0.24100000000000002,515.0,26.0,54.0,246.0,2.0,,26.0,3.0,67.0,23.0,0.0
8,"Wicks, Sidney",Sr,S,5-8,105,,105,28,,18,5,64,0.203,591.0,17.0,37.0,200.0,,1.0,7.0,,38.5,7.0,0.0
18,"McCluskey, Hayley",So,OH,6-0,104,,104,28,,266,157,787,0.139,4.0,2.0,5.0,79.0,19.0,6.0,15.0,1.0,281.5,,0.0
7,"Bonifacio, Rafa",Sr,OH,5-11,104,,104,27,,100,68,357,0.09,50.0,19.0,17.0,339.0,21.0,2.0,19.0,4.0,130.5,1.0,0.0
13,"Hansen, Emily",Jr,RS,5-10,96,,96,25,,177,89,598,0.147,8.0,2.0,4.0,84.0,,1.0,59.0,5.0,209.5,,0.0
11,"Makonova, Hana",Fr,MB,5-10,95,,95,27,,161,72,402,0.221,6.0,4.0,10.0,25.0,1.0,6.0,75.0,4.0,208.5,1.0,0.0
20,"Ishida, Jordan",Jr,L,5-5,89,,89,24,,1,1,5,0.0,42.0,12.0,13.0,260.0,35.0,,,,13.0,2.0,0.0
4,"Barber, Ally",Sr,MH,6-0,42,,42,16,,31,16,113,0.133,2.0,,1.0,8.0,,4.0,34.0,5.0,51.5,1.0,0.0
17,"Maulupe, Sophia",Fr,OH,6-0,35,,35,14,,0,0,3,0.0,8.0,3.0,1.0,68.0,14.0,,,,3.0,,0.0
5,"Sekona, Mapuhola",Jr,OH,5-10,33,,33,15,,25,23,113,0.018000000000000002,6.0,11.0,10.0,53.0,6.0,2.0,10.0,,42.5,1.0,0.0
9,"Manzanares, Hannah",Sr,L,5-7,27,,27,8,,0,0,2,0.0,,4.0,5.0,25.0,4.0,,,,4.0,,0.0
3,"Ortiz, Jazleigh",Jr,L,5-8,27,,27,12,,0,0,0,,3.0,3.0,4.0,41.0,11.0,,,,3.0,,0.0
12,"Minjarez, Natalie",Fr,OH,6-0,4,,4,1,,5,2,16,0.188,,,,1.0,,,3.0,,6.5,,
14,"Snopko, Ericka",Fr,MB,6-0,2,,2,1,,1,0,1,1.0,,,,,,,,,1.0,,0.0
10,"Adamczyk, Isabela",Fr,MB,5-11,1,,1,1,,0,0,0,,,,,,,,,,,,0.0
-,TEAM,-,-,-,-,-,4,2,,0,0,0,,,,,,26.0,,,,,,0.0
-,Totals,-,-,-,-,-,114,22,,1361,662,4060,0.172,1267.0,149.0,199.0,1653.0,171.0,30.0,419.0,26.0,1749.5,38.0,22.0
-,Opponent Totals,-,-,-,-,-,114,22,,1424,565,3901,0.22,1323.0,172.0,222.0,1686.0,148.0,52.0,482.0,57.0,1889.0,31.0,22.0
