Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"Marcum, Mackenzie",So,L/DS,5-6,101,,101,26,,4,5,47,-0.021,59.0,31.0,31.0,367.0,42.0,,,,35.0,1.0,0.0
1,"Young-Mullins, Mikenzie",So,OH,5-7,101,,101,26,,203,126,780,0.099,11.0,34.0,30.0,281.0,44.0,,29.0,2.0,251.5,1.0,0.0
11,"Russell, Emily",Jr,MB,6-0,99,,99,26,,306,91,646,0.33299999999999996,10.0,23.0,10.0,81.0,1.0,19.0,88.0,10.0,392.0,1.0,0.0
9,"Ikenegbu, Gloria",Sr,MB,5-11,98,,98,26,,233,83,571,0.263,4.0,,,14.0,1.0,17.0,101.0,10.0,300.5,1.0,0.0
15,"Kirkpatrick, Mckenna",Jr,MB,6-0,98,,98,26,,202,75,665,0.191,4.0,3.0,6.0,130.0,22.0,6.0,50.0,2.0,236.0,,0.0
3,"Hoffmeier, Scout",Fr,L/DS,5-7,95,,95,26,,13,6,61,0.115,214.0,21.0,28.0,171.0,17.0,1.0,1.0,,35.5,13.0,0.0
12,"Lauer, Mackenzie",Sr,OH,6-0,72,,72,21,,72,60,286,0.042,6.0,,,35.0,,4.0,60.0,7.0,106.0,1.0,0.0
8,"Shirley, Aliyah",Fr,DS,5-2,72,,72,19,,2,1,12,0.083,104.0,15.0,15.0,104.0,5.0,,1.0,,17.0,4.0,0.0
4,"Mendoza, Annalisa",Fr,S,5-10,66,,66,17,,15,2,47,0.27699999999999997,606.0,12.0,13.0,124.0,,,18.0,1.0,36.0,7.0,0.0
10,"Strobert, Briana",Fr,RS,5-10,35,,35,11,,29,30,104,-0.01,2.0,,,18.0,,,23.0,5.0,40.5,,0.0
6,"Coffy, Courtney",Fr,OH,6-1,27,,27,9,,40,26,139,0.10099999999999999,1.0,,2.0,24.0,10.0,1.0,9.0,,45.5,,0.0
8,"Dempsey, Lily",Jr,RS,6-0,10,,10,6,,2,7,25,-0.2,1.0,1.0,7.0,17.0,2.0,,1.0,,3.5,,0.0
7,"Fogo, Olivia",Fr,OH,6-0,1,,1,1,,0,0,1,0.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,16,5,,0,0,0,,,,,,37.0,,,,,,0.0
-,Totals,-,-,-,-,-,101,18,,1126,519,3412,0.17800000000000002,1022.0,140.0,142.0,1380.0,183.0,49.0,385.0,39.0,1409.5,29.0,18.0
-,Opponent Totals,-,-,-,-,-,101,18,,1336,572,3564,0.214,1232.0,183.0,172.0,1532.0,139.0,39.0,293.0,38.0,1519.5,12.0,18.0
