Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl
2,"McBride, Jackie",Jr,MB,6-1,119,,119,31,,310,77,649,0.359,13.0,15.0,42.0,59.0,3.0,25.0,125.0,20.0,412.5,,0.0
1,"Fields, Madi",Sr,L,5-6,119,,119,31,,5,0,6,0.833,91.0,31.0,30.0,561.0,14.0,,,,36.0,,0.0
7,"Traphagan, Tara",Sr,OH,6-1,115,,115,31,,286,94,785,0.245,6.0,3.0,11.0,117.0,1.0,1.0,59.0,4.0,319.5,,0.0
5,"McMahon, KC",So,OH,6-2,115,,115,31,,361,149,914,0.23199999999999998,2.0,1.0,3.0,70.0,4.0,6.0,43.0,12.0,389.5,1.0,0.0
13,"Zuroske, Hailey",Fr,OH,6-0,111,,111,31,,78,30,266,0.18,17.0,17.0,15.0,160.0,35.0,2.0,12.0,,103.0,2.0,0.0
8,"Jones, Erika",Fr,DS,5-7,108,,108,30,,0,0,2,0.0,14.0,11.0,16.0,211.0,26.0,,,,11.0,,0.0
10,"Waitsman, Faith",Jr,MB,6-2,97,,97,28,,115,45,310,0.226,7.0,,,22.0,,12.0,74.0,11.0,164.0,1.0,0.0
17,"McArdle, Halie",Sr,OH,5-9,93,,93,28,,210,74,700,0.19399999999999998,13.0,11.0,18.0,142.0,25.0,6.0,25.0,2.0,239.5,,0.0
11,"Coates, Mackenzie",Jr,S,6-1,92,,92,26,,47,12,127,0.276,893.0,21.0,27.0,177.0,,2.0,46.0,3.0,91.5,12.0,0.0
9,"Yaste, Kiahlei",Sr,DS,5-8,78,,78,25,,0,0,3,0.0,12.0,17.0,12.0,115.0,13.0,,,,17.0,1.0,0.0
18,"Slavik, Kyra",Fr,S,5-10,44,,44,12,,27,9,87,0.207,336.0,1.0,6.0,80.0,,,27.0,1.0,41.0,11.0,0.0
6,"Cyza, Emersen",Fr,OH,6-1,36,,36,14,,73,36,213,0.174,1.0,2.0,6.0,22.0,11.0,3.0,16.0,5.0,86.0,,0.0
12,"Fiske, Carlie",Fr,MB,6-4,34,,34,14,,30,18,75,0.16,,1.0,,2.0,,6.0,21.0,4.0,47.5,,0.0
3,"Freeland, Kaytlen",So,OH,6-0,1,,1,1,,0,3,4,-0.75,,,,,,,,,,,
-,TEAM,-,-,-,-,-,4,3,,0,0,0,,,,,,17.0,,,,,,0.0
-,Totals,-,-,-,-,-,119,12,,1542,547,4141,0.24,1405.0,131.0,186.0,1738.0,149.0,63.0,448.0,62.0,1851.5,28.0,12.0
-,Opponent Totals,-,-,-,-,-,119,12,,1518,719,4312,0.185,1425.0,149.0,223.0,1760.0,132.0,42.0,400.0,53.0,1775.0,35.0,12.0
